region_id,region_name,station_name,station_id,lat,lon,station_elevation,date,rrr24,Hargreaves,SPEI_1,GPM,MOD16A2GF,NDVI,EVI,LST_Day,LST_Night,LST,PCI_GPM,VCI,TCI,TCI_Day,TCI_Night,VHI,VHI_Day,VHI_Night,CI_GPM,GPM_SPEI_1,SPEI_1_Class,GPM_SPEI_1_Class
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2015-11,219.21,41.2,0.499,146.88,67.588,0.377,0.192,5.81,5.652,5.731,0.526,0.142,0.591,0.587,0.594,0.366,0.364,0.368,0.419,0.138,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2015-12,101.84,32.76,0.2,81.096,58.275,0.38,0.197,5.719,5.568,5.644,0.357,0.357,0.719,0.712,0.722,0.538,0.534,0.539,0.477,-0.268,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-01,42.9,34.3,-0.796,83.328,68.575,0.312,0.155,5.769,5.592,5.68,0.486,0.0,0.0,0.0,0.146,0.0,0.0,0.073,0.162,-0.107,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-02,160.66,39.88,1.369,98.832,93.775,0.354,0.167,5.77,5.562,5.666,0.585,0.328,0.333,0.278,0.534,0.33,0.303,0.431,0.415,-0.005,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-03,118.09,56.44,0.696,123.504,114.05,0.302,0.15,5.851,5.608,5.73,0.882,0.0,0.448,0.389,0.494,0.224,0.194,0.247,0.443,0.237,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-04,97.27,80.16,0.951,69.84,167.5,0.432,0.238,5.924,5.678,5.801,0.332,0.515,0.398,0.483,0.32,0.457,0.499,0.417,0.415,0.073,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-05,17.2,102.73,-0.658,40.176,217.212,0.482,0.288,6.028,5.817,5.923,0.166,0.422,0.128,0.168,0.213,0.275,0.295,0.317,0.238,-0.536,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-06,12.77,131.85,-1.044,18.72,214.988,0.442,0.289,6.092,5.875,5.983,0.289,0.279,0.303,0.342,0.255,0.291,0.311,0.267,0.29,0.188,MD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-07,80.34,120.5,1.145,75.144,220.95,0.521,0.301,6.133,5.918,6.025,0.846,0.387,0.374,0.201,0.476,0.381,0.294,0.432,0.536,1.264,MW,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-08,0.3,133.06,-1.717,30.504,213.038,0.458,0.292,6.142,5.939,6.04,0.265,0.334,0.149,0.2,0.209,0.242,0.267,0.272,0.25,-0.343,SD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-09,348.06,84.75,1.613,105.84,142.738,0.446,0.241,6.018,5.861,5.94,0.89,0.34,0.613,0.819,0.417,0.476,0.579,0.378,0.614,1.152,VW,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-10,325.83,54.65,0.616,162.936,75.375,0.435,0.23,5.945,5.792,5.868,0.656,0.214,0.328,0.45,0.246,0.271,0.332,0.23,0.399,1.098,NN,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-11,157.33,35.95,-0.067,115.92,63.05,0.409,0.222,5.78,5.623,5.702,0.369,0.29,0.775,0.795,0.758,0.532,0.543,0.524,0.478,-0.387,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2016-12,112.85,28.63,0.414,96.72,54.712,0.303,0.157,5.741,5.597,5.669,0.448,0.0,0.494,0.523,0.463,0.247,0.261,0.232,0.314,0.19,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-01,48.14,30.9,-0.491,63.984,51.688,0.34,0.168,5.719,5.554,5.637,0.311,0.219,0.303,0.275,0.443,0.261,0.247,0.331,0.278,-0.198,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-02,78.25,35.09,0.173,102.816,69.675,0.32,0.173,5.752,5.535,5.644,0.618,0.0,0.496,0.359,0.761,0.248,0.18,0.381,0.371,0.807,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-03,36.84,51.63,-1.319,78.12,111.975,0.348,0.196,5.832,5.604,5.718,0.503,0.331,0.5,0.488,0.509,0.416,0.41,0.42,0.445,0.119,MD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-04,82.75,72.35,0.864,99.36,166.375,0.39,0.186,5.929,5.667,5.798,0.518,0.314,0.425,0.431,0.383,0.369,0.372,0.349,0.419,0.529,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-05,19.02,101.94,-0.535,31.248,230.075,0.491,0.283,6.006,5.835,5.92,0.089,0.467,0.151,0.463,0.073,0.309,0.465,0.27,0.236,-1.68,NN,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-06,39.8,124.31,0.027,14.4,226.35,0.47,0.293,6.079,5.853,5.966,0.217,0.377,0.435,0.44,0.407,0.406,0.409,0.392,0.343,-0.377,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-07,6.32,137.73,-0.874,50.592,235.562,0.524,0.323,6.138,5.945,6.042,0.529,0.397,0.228,0.14,0.28,0.312,0.268,0.338,0.385,0.031,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-08,0.1,137.3,-1.912,29.016,220.462,0.505,0.314,6.166,5.944,6.055,0.252,0.506,0.026,0.0,0.172,0.266,0.253,0.339,0.261,-0.651,SD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-09,265.33,94.61,1.004,86.4,141.175,0.446,0.237,6.069,5.898,5.984,0.716,0.338,0.124,0.163,0.086,0.231,0.251,0.212,0.393,0.618,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-10,461.52,65.56,1.074,128.712,111.325,0.446,0.229,5.905,5.756,5.831,0.497,0.27,0.778,0.936,0.63,0.524,0.603,0.45,0.515,0.018,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-11,16.2,42.82,-2.03,43.2,63.488,0.419,0.221,5.817,5.663,5.74,0.0,0.336,0.535,0.539,0.532,0.435,0.437,0.434,0.29,-1.651,ED,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2017-12,34.51,33.81,-1.312,42.408,70.45,0.408,0.208,5.743,5.594,5.668,0.13,0.486,0.5,0.502,0.497,0.493,0.494,0.491,0.372,-1.481,MD,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-01,160.52,30.43,1.38,102.672,60.988,0.366,0.181,5.742,5.574,5.658,0.662,0.414,0.154,0.15,0.283,0.284,0.282,0.348,0.41,0.869,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-02,46.14,31.4,-0.526,76.608,71.075,0.345,0.173,5.76,5.547,5.654,0.404,0.246,0.426,0.326,0.659,0.336,0.286,0.453,0.358,0.009,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-03,43.67,60.18,-1.358,40.92,147.6,0.358,0.189,5.903,5.646,5.774,0.193,0.41,0.25,0.131,0.344,0.33,0.271,0.377,0.284,-0.221,MD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-04,47.63,73.45,0.243,51.84,149.675,0.458,0.252,5.873,5.627,5.75,0.218,0.638,0.843,1.0,0.605,0.741,0.819,0.622,0.567,0.07,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-05,35.44,119.04,-0.567,57.288,205.775,0.498,0.298,6.036,5.774,5.905,0.312,0.502,0.312,0.065,0.543,0.407,0.284,0.523,0.375,0.581,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-06,37.01,129.07,-0.164,32.4,248.475,0.53,0.306,6.11,5.879,5.994,0.518,0.597,0.219,0.191,0.232,0.408,0.394,0.415,0.445,-0.555,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-07,32.04,144.42,-0.184,16.368,239.938,0.536,0.291,6.149,5.984,6.067,0.087,0.442,0.0,0.0,0.0,0.221,0.221,0.221,0.176,-1.366,NN,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-08,63.1,118.32,0.384,37.2,201.112,0.532,0.312,6.101,5.901,6.001,0.327,0.608,0.489,0.538,0.507,0.549,0.573,0.558,0.475,0.236,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-09,277.87,92.58,1.115,68.4,147.2,0.494,0.291,6.043,5.872,5.957,0.555,0.532,0.416,0.497,0.322,0.474,0.514,0.427,0.501,-0.168,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-10,387.21,69.23,0.807,121.272,91.775,0.499,0.284,5.907,5.762,5.834,0.462,0.526,0.732,0.919,0.562,0.629,0.723,0.544,0.573,0.229,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-11,302.42,37.42,1.15,144.0,53.562,0.444,0.245,5.843,5.667,5.755,0.511,0.452,0.436,0.351,0.505,0.444,0.402,0.479,0.467,0.359,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2018-12,37.61,30.8,-1.124,64.728,60.462,0.408,0.205,5.781,5.618,5.7,0.261,0.486,0.226,0.164,0.285,0.356,0.325,0.385,0.324,-0.722,MD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-01,77.62,37.29,0.147,84.072,71.525,0.385,0.202,5.736,5.573,5.655,0.493,0.56,0.175,0.18,0.289,0.367,0.37,0.424,0.409,-0.189,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-02,160.22,36.29,1.402,84.0,71.1,0.347,0.163,5.752,5.557,5.655,0.464,0.264,0.417,0.359,0.576,0.34,0.312,0.42,0.382,0.228,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-03,138.03,58.34,1.146,120.528,101.088,0.357,0.182,5.82,5.604,5.712,0.857,0.401,0.526,0.546,0.51,0.463,0.473,0.456,0.595,0.26,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-04,168.03,74.57,1.619,120.24,166.375,0.399,0.214,5.892,5.684,5.788,0.65,0.36,0.511,0.803,0.286,0.435,0.581,0.323,0.507,0.775,VW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-05,10.22,125.04,-2.702,20.832,225.438,0.459,0.246,6.041,5.801,5.921,0.0,0.31,0.146,0.0,0.34,0.228,0.155,0.325,0.152,-2.028,ED,ED
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-06,4.8,146.34,-2.179,7.2,235.025,0.497,0.285,6.134,5.906,6.02,0.096,0.478,0.027,0.005,0.048,0.253,0.241,0.263,0.2,-1.14,ED,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-07,190.9,134.87,1.855,63.24,224.738,0.601,0.345,6.126,5.911,6.018,0.692,0.683,0.438,0.287,0.527,0.56,0.485,0.605,0.604,0.821,VW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-08,73.21,129.36,0.368,37.2,197.038,0.477,0.243,6.1,5.914,6.007,0.327,0.405,0.436,0.548,0.403,0.421,0.477,0.404,0.389,0.349,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-09,207.76,80.16,0.641,67.68,149.675,0.565,0.26,6.007,5.839,5.923,0.548,0.819,0.797,0.964,0.61,0.808,0.891,0.714,0.721,-0.273,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-10,207.02,63.93,-0.069,84.072,91.038,0.504,0.268,5.955,5.787,5.871,0.288,0.551,0.299,0.333,0.297,0.425,0.442,0.424,0.38,-0.427,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-11,224.11,40.29,0.55,139.68,50.825,0.4,0.203,5.827,5.669,5.748,0.489,0.247,0.482,0.464,0.497,0.365,0.356,0.372,0.406,0.328,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2019-12,190.01,34.77,1.112,121.272,61.988,0.41,0.191,5.774,5.62,5.697,0.591,0.498,0.247,0.224,0.267,0.372,0.361,0.383,0.445,0.574,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-01,68.52,32.52,0.044,88.536,58.0,0.34,0.171,5.726,5.561,5.643,0.534,0.218,0.255,0.24,0.386,0.237,0.229,0.302,0.336,0.478,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-02,107.42,40.97,0.627,149.64,78.4,0.33,0.167,5.825,5.587,5.706,1.0,0.096,0.044,0.033,0.322,0.07,0.064,0.209,0.38,1.731,NN,VW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-03,101.71,51.95,0.377,76.632,104.1,0.335,0.187,5.856,5.602,5.729,0.491,0.242,0.45,0.367,0.515,0.346,0.304,0.378,0.394,0.138,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-04,186.74,65.46,1.777,175.68,149.35,0.394,0.204,5.917,5.693,5.805,1.0,0.334,0.364,0.551,0.237,0.349,0.443,0.286,0.566,1.374,VW,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-05,38.01,117.3,-0.373,35.712,231.9,0.476,0.273,6.034,5.814,5.924,0.127,0.391,0.111,0.086,0.236,0.251,0.239,0.314,0.21,-1.529,NN,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-06,3.9,140.32,-1.86,1.44,238.4,0.453,0.271,6.127,5.907,6.017,0.0,0.316,0.048,0.058,0.042,0.182,0.187,0.179,0.122,-1.702,SD,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-07,28.42,134.49,-0.002,26.784,223.05,0.445,0.231,6.126,5.955,6.04,0.221,0.102,0.237,0.287,0.208,0.169,0.194,0.155,0.187,-0.385,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-08,232.9,107.94,1.929,110.856,182.612,0.547,0.294,6.055,5.873,5.964,1.0,0.664,0.807,0.925,0.721,0.735,0.794,0.692,0.824,1.88,VW,VW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-09,35.3,92.73,-1.477,6.48,144.15,0.468,0.268,6.051,5.879,5.965,0.0,0.429,0.331,0.396,0.257,0.38,0.413,0.343,0.254,-1.841,MD,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-10,58.42,66.09,-1.308,27.528,111.788,0.47,0.247,5.938,5.766,5.852,0.024,0.384,0.529,0.543,0.526,0.456,0.463,0.455,0.312,-1.828,MD,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-11,308.41,35.18,1.2,218.16,38.675,0.438,0.258,5.825,5.681,5.753,0.887,0.425,0.452,0.484,0.427,0.439,0.455,0.426,0.588,1.856,MW,VW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2020-12,71.76,28.88,-0.254,103.416,50.562,0.499,0.207,5.701,5.548,5.624,0.487,0.91,0.889,0.876,0.897,0.9,0.893,0.904,0.762,0.435,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-01,19.5,37.72,-2.169,29.76,89.688,0.346,0.169,5.747,5.557,5.652,0.0,0.261,0.196,0.12,0.419,0.228,0.19,0.34,0.152,-2.336,ED,ED
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-02,144.53,32.94,1.267,82.656,80.95,0.33,0.173,5.763,5.586,5.674,0.453,0.102,0.275,0.313,0.332,0.188,0.207,0.217,0.277,-0.105,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-03,67.84,52.75,-0.58,77.376,137.488,0.335,0.177,5.848,5.592,5.72,0.497,0.242,0.491,0.407,0.557,0.367,0.324,0.4,0.41,0.025,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-04,8.81,84.69,-1.459,30.96,168.525,0.426,0.244,5.972,5.71,5.841,0.086,0.489,0.048,0.0,0.138,0.268,0.244,0.313,0.208,-0.758,MD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-05,82.24,105.12,1.155,61.008,223.812,0.481,0.266,6.032,5.819,5.926,0.344,0.414,0.097,0.113,0.201,0.256,0.263,0.307,0.285,0.079,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-06,30.61,132.26,-0.437,6.48,243.0,0.492,0.316,6.134,5.913,6.023,0.084,0.459,0.0,0.0,0.004,0.23,0.23,0.232,0.181,-1.672,NN,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-07,60.6,129.23,0.772,72.912,218.738,0.537,0.32,6.114,5.962,6.038,0.817,0.445,0.261,0.429,0.162,0.353,0.437,0.303,0.508,1.263,NN,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-08,7.2,140.56,-1.742,1.488,213.388,0.52,0.309,6.154,5.962,6.058,0.0,0.565,0.0,0.103,0.029,0.282,0.334,0.297,0.188,-1.411,SD,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-09,118.2,91.19,-0.437,30.96,144.475,0.416,0.252,6.018,5.873,5.946,0.219,0.219,0.545,0.819,0.309,0.382,0.519,0.264,0.328,-1.234,NN,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-10,229.43,59.6,0.098,130.2,90.962,0.487,0.247,5.903,5.721,5.812,0.503,0.468,1.0,0.971,1.0,0.734,0.719,0.734,0.657,0.392,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-11,577.12,40.06,2.254,240.48,68.2,0.42,0.221,5.813,5.652,5.733,1.0,0.342,0.58,0.563,0.594,0.461,0.453,0.468,0.641,1.756,EW,VW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2021-12,44.5,37.24,-1.111,44.64,66.55,0.37,0.201,5.774,5.621,5.698,0.143,0.314,0.243,0.231,0.253,0.279,0.273,0.284,0.234,-1.342,MD,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-01,73.53,35.64,0.09,95.976,74.163,0.338,0.181,5.737,5.556,5.647,0.601,0.2,0.233,0.176,0.425,0.216,0.188,0.313,0.345,0.157,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-02,110.02,41.7,0.659,69.888,84.375,0.362,0.182,5.787,5.581,5.684,0.349,0.413,0.205,0.205,0.373,0.309,0.309,0.393,0.322,-0.578,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-03,122.94,49.7,0.991,112.344,117.5,0.408,0.177,5.824,5.625,5.725,0.789,0.771,0.469,0.525,0.426,0.62,0.648,0.598,0.676,0.201,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-04,16.04,96.14,-1.697,40.32,151.388,0.323,0.138,5.923,5.692,5.808,0.145,0.0,0.338,0.491,0.238,0.169,0.245,0.119,0.161,-0.172,SD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-05,51.52,100.11,0.639,46.128,213.538,0.479,0.285,6.006,5.772,5.889,0.217,0.406,0.481,0.455,0.56,0.443,0.431,0.483,0.368,-0.107,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-06,11.72,131.47,-1.071,1.44,232.675,0.48,0.296,6.053,5.889,5.971,0.0,0.415,0.395,0.652,0.16,0.405,0.533,0.287,0.27,-1.336,MD,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-07,39.01,137.23,0.2,26.784,221.825,0.459,0.286,6.068,5.94,6.004,0.221,0.156,0.565,0.99,0.315,0.36,0.573,0.235,0.314,-0.339,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-08,3.1,134.65,-1.667,1.488,227.275,0.436,0.263,6.121,5.946,6.034,0.0,0.252,0.209,0.375,0.153,0.23,0.313,0.203,0.154,-1.961,SD,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-09,211.72,94.24,0.546,68.4,158.35,0.47,0.265,6.081,5.908,5.995,0.555,0.437,0.0,0.0,0.0,0.218,0.218,0.218,0.331,-0.531,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-10,23.02,65.48,-1.69,22.32,95.475,0.517,0.274,5.977,5.815,5.896,0.0,0.615,0.0,0.056,0.0,0.307,0.335,0.307,0.205,-1.636,SD,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-11,119.62,44.51,-0.617,49.68,65.725,0.51,0.284,5.864,5.711,5.787,0.033,0.763,0.236,0.207,0.26,0.5,0.485,0.512,0.344,-1.588,NN,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2022-12,93.83,28.29,0.146,95.976,48.588,0.433,0.227,5.7,5.602,5.651,0.443,0.606,0.652,0.883,0.42,0.629,0.744,0.513,0.567,0.313,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-01,32.12,33.23,-1.198,75.144,51.312,0.364,0.193,5.712,5.55,5.631,0.412,0.404,0.342,0.317,0.474,0.373,0.361,0.439,0.386,0.232,MD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-02,127.01,38.4,0.974,96.768,99.125,0.329,0.164,5.758,5.581,5.67,0.568,0.083,0.308,0.333,0.371,0.196,0.208,0.227,0.32,-0.225,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-03,77.42,60.13,-0.521,104.16,136.738,0.374,0.178,5.929,5.733,5.831,0.72,0.522,0.0,0.0,0.0,0.261,0.261,0.261,0.414,0.123,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-04,52.8,84.85,0.1,48.96,171.988,0.454,0.244,5.924,5.724,5.824,0.2,0.619,0.199,0.487,0.06,0.409,0.553,0.339,0.339,-0.418,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-05,120.61,106.44,1.637,88.536,196.775,0.498,0.269,6.013,5.798,5.906,0.58,0.501,0.308,0.369,0.358,0.404,0.435,0.429,0.463,1.507,VW,VW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-06,24.62,125.6,-0.417,23.04,227.975,0.495,0.311,6.023,5.894,5.959,0.361,0.468,0.49,0.892,0.126,0.479,0.68,0.297,0.44,-0.104,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-07,169.62,125.45,1.793,87.048,223.4,0.557,0.318,6.083,5.945,6.014,1.0,0.519,0.479,0.814,0.281,0.499,0.667,0.4,0.666,1.497,VW,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-08,18.71,130.8,-0.965,12.648,216.175,0.503,0.291,6.101,5.96,6.03,0.102,0.5,0.235,0.54,0.048,0.368,0.52,0.274,0.279,-1.093,NN,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-09,160.6,86.57,0.103,69.84,144.425,0.453,0.206,6.004,5.881,5.943,0.568,0.367,0.579,1.0,0.239,0.473,0.683,0.303,0.504,-0.028,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-10,238.41,70.09,0.089,93.0,109.038,0.514,0.283,5.944,5.798,5.871,0.33,0.597,0.3,0.469,0.179,0.449,0.533,0.388,0.409,-0.596,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-11,141.41,51.75,-0.436,73.44,90.012,0.468,0.257,5.893,5.756,5.825,0.153,0.567,0.0,0.0,0.0,0.283,0.283,0.283,0.24,-1.596,NN,SD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2023-12,225.11,38.22,1.322,93.744,71.588,0.434,0.244,5.8,5.65,5.725,0.43,0.606,0.0,0.0,0.0,0.303,0.303,0.303,0.346,-0.284,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-01,173.81,34.39,1.454,133.176,65.388,0.381,0.199,5.746,5.61,5.678,0.939,0.532,0.015,0.128,0.0,0.273,0.33,0.266,0.495,1.666,MW,VW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-02,64.83,43.83,-0.359,85.608,71.575,0.367,0.196,5.808,5.617,5.712,0.477,0.456,0.0,0.111,0.071,0.228,0.284,0.264,0.311,0.261,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-03,25.42,55.38,-1.646,46.128,135.075,0.384,0.209,5.826,5.618,5.722,0.236,0.595,0.48,0.516,0.453,0.538,0.555,0.524,0.437,-0.109,SD,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-04,24.9,89.89,-0.948,50.4,171.825,0.437,0.236,5.96,5.733,5.847,0.209,0.54,0.001,0.121,0.009,0.27,0.33,0.274,0.25,-0.384,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-05,200.51,103.83,2.247,137.64,195.075,0.498,0.325,6.01,5.805,5.908,1.0,0.502,0.287,0.408,0.304,0.394,0.455,0.403,0.596,2.157,EW,EW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-06,82.8,129.8,0.734,61.2,213.788,0.534,0.317,6.09,5.913,6.002,1.0,0.61,0.164,0.352,0.0,0.387,0.481,0.305,0.591,1.15,NN,MW
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-07,23.61,132.92,-0.093,40.176,221.988,0.595,0.317,6.088,5.94,6.014,0.394,0.663,0.479,0.748,0.32,0.571,0.705,0.491,0.512,0.145,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-08,21.61,123.55,-0.659,8.928,211.075,0.488,0.313,6.076,5.932,6.004,0.068,0.444,0.465,0.753,0.264,0.455,0.599,0.354,0.326,-1.041,NN,MD
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-09,93.33,90.43,-0.73,75.6,140.163,0.459,0.274,6.015,5.885,5.95,0.619,0.393,0.498,0.86,0.206,0.445,0.626,0.299,0.503,0.303,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-10,239.81,63.59,0.135,127.968,92.712,0.481,0.262,5.9,5.752,5.826,0.493,0.437,0.831,1.0,0.671,0.634,0.719,0.554,0.587,0.326,NN,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-11,294.7,40.15,1.083,144.72,63.2,0.465,0.238,5.82,5.695,5.757,0.515,0.553,0.425,0.519,0.348,0.489,0.536,0.451,0.497,0.183,MW,NN
MASA,Mazandaran,Ramsar,40732,36.9,50.68,-20.0,2024-12,103.01,34.31,0.194,58.032,53.2,0.411,0.22,5.693,5.593,5.643,0.222,0.502,0.724,0.942,0.505,0.613,0.722,0.504,0.483,-0.708,NN,NN
