Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Terra_MOD13A3
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-11-01,MASA,0.41850000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-11-01,MASA,0.44870000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-11-01,MASA,0.3002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-12-01,MASA,0.3597
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-12-01,MASA,0.3588
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-12-01,MASA,0.2459
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-12-01,MASA,0.1358
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-12-01,MASA,0.2645
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-12-01,MASA,0.4728
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-12-01,MASA,0.43720000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-12-01,MASA,0.2893
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-12-01,MASA,0.31770000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-12-01,MASA,0.40990000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-12-01,MASA,0.4723
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-12-01,MASA,0.43810000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-12-01,MASA,0.43220000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-12-01,MASA,0.5406000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-12-01,MASA,0.2214
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-01-01,MASA,0.3194
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-01-01,MASA,0.3317
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-01-01,MASA,0.2833
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-01-01,MASA,0.1359
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-01-01,MASA,0.0367
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-01-01,MASA,0.4929
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-01-01,MASA,0.3922
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-01-01,MASA,0.30460000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-01-01,MASA,0.29550000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-01-01,MASA,0.3834
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-01-01,MASA,0.45470000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-01-01,MASA,0.4162
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-01-01,MASA,0.38370000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-01-01,MASA,0.447
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-01-01,MASA,0.2447
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-02-01,MASA,0.3435
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-02-01,MASA,0.32630000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-02-01,MASA,0.23140000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-02-01,MASA,0.116
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-02-01,MASA,0.0897
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-02-01,MASA,0.5721
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-02-01,MASA,0.38430000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-02-01,MASA,0.35810000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-02-01,MASA,0.2773
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-02-01,MASA,0.378
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-02-01,MASA,0.45120000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-02-01,MASA,0.3658
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-02-01,MASA,0.38470000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-02-01,MASA,0.4355
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-02-01,MASA,0.0471
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-03-01,MASA,0.34390000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-03-01,MASA,0.2948
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-03-01,MASA,0.2238
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-03-01,MASA,0.184
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-03-01,MASA,0.1696
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-03-01,MASA,0.5835
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-03-01,MASA,0.34800000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-03-01,MASA,0.3785
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-03-01,MASA,0.327
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-03-01,MASA,0.4282
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-03-01,MASA,0.5137
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-03-01,MASA,0.3561
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-03-01,MASA,0.3714
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-03-01,MASA,0.3844
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-03-01,MASA,0.0471
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-04-01,MASA,0.4239
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-04-01,MASA,0.276
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-04-01,MASA,0.2701
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-04-01,MASA,0.1608
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-04-01,MASA,0.2687
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-04-01,MASA,0.6193000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-04-01,MASA,0.4712
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-04-01,MASA,0.5056
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-04-01,MASA,0.40190000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-04-01,MASA,0.3627
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-04-01,MASA,0.6581
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-04-01,MASA,0.3829
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-04-01,MASA,0.3427
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-04-01,MASA,0.3895
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-04-01,MASA,0.3543
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-05-01,MASA,0.5546
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-05-01,MASA,0.6293000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-05-01,MASA,0.28390000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-05-01,MASA,0.2223
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-05-01,MASA,0.1499
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-05-01,MASA,0.4803
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-05-01,MASA,0.5321
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-05-01,MASA,0.5827
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-05-01,MASA,0.4496
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-05-01,MASA,0.5817
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-05-01,MASA,0.7007
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-05-01,MASA,0.4037
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-05-01,MASA,0.3504
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-05-01,MASA,0.4208
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-05-01,MASA,0.506
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-06-01,MASA,0.5087
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-06-01,MASA,0.6793
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-06-01,MASA,0.2995
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-06-01,MASA,0.2535
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-06-01,MASA,0.2523
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-06-01,MASA,0.3388
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-06-01,MASA,0.5859
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-06-01,MASA,0.5815
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-06-01,MASA,0.3352
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-06-01,MASA,0.5076
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-06-01,MASA,0.5748
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-06-01,MASA,0.518
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-06-01,MASA,0.5094000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-06-01,MASA,0.4194
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-06-01,MASA,0.635
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-07-01,MASA,0.5239
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-07-01,MASA,0.6678000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-07-01,MASA,0.3362
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-07-01,MASA,0.21430000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-07-01,MASA,0.1699
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-07-01,MASA,0.5800000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-07-01,MASA,0.7132000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-07-01,MASA,0.24450000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-07-01,MASA,0.22590000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-07-01,MASA,0.47650000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-07-01,MASA,0.6102000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-07-01,MASA,0.6767000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-07-01,MASA,0.6293000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-07-01,MASA,0.457
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-07-01,MASA,0.5738
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-08-01,MASA,0.4369
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-08-01,MASA,0.4758
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-08-01,MASA,0.27940000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-08-01,MASA,0.20600000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-08-01,MASA,0.17980000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-08-01,MASA,0.6941
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-08-01,MASA,0.6156
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-08-01,MASA,0.21930000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-08-01,MASA,0.26930000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-08-01,MASA,0.5161
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-08-01,MASA,0.6224000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-08-01,MASA,0.5084000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-08-01,MASA,0.47850000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-08-01,MASA,0.5132
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-08-01,MASA,0.5915
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-09-01,MASA,0.4171
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-09-01,MASA,0.6289
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-09-01,MASA,0.3169
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-09-01,MASA,0.19920000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-09-01,MASA,0.2516
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-09-01,MASA,0.5839
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-09-01,MASA,0.5322
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-09-01,MASA,0.2361
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-09-01,MASA,0.249
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-09-01,MASA,0.4692
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-09-01,MASA,0.5666
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-09-01,MASA,0.5987
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-09-01,MASA,0.4388
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-09-01,MASA,0.46740000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-09-01,MASA,0.48850000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-10-01,MASA,0.3816
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-10-01,MASA,0.6481
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-10-01,MASA,0.2816
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-10-01,MASA,0.1809
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-10-01,MASA,0.2516
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-10-01,MASA,0.5339
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-10-01,MASA,0.5816
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-10-01,MASA,0.21250000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-10-01,MASA,0.2626
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-10-01,MASA,0.48200000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-10-01,MASA,0.5704
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-10-01,MASA,0.5358
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-10-01,MASA,0.4479
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-10-01,MASA,0.3895
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-10-01,MASA,0.3723
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-11-01,MASA,0.3477
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-11-01,MASA,0.47690000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-11-01,MASA,0.2602
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-11-01,MASA,0.14930000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-11-01,MASA,0.27790000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-11-01,MASA,0.4258
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-11-01,MASA,0.47850000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-11-01,MASA,0.277
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-11-01,MASA,0.303
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-11-01,MASA,0.512
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-11-01,MASA,0.5297000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-11-01,MASA,0.381
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-11-01,MASA,0.4121
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-11-01,MASA,0.4519
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-11-01,MASA,0.33130000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-12-01,MASA,0.2275
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-12-01,MASA,0.3378
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-12-01,MASA,0.23600000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-12-01,MASA,0.1312
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-12-01,MASA,0.20670000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-12-01,MASA,0.36970000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-12-01,MASA,0.41250000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-12-01,MASA,0.25520000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-12-01,MASA,0.2973
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-12-01,MASA,0.37720000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-12-01,MASA,0.392
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-12-01,MASA,0.4405
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-12-01,MASA,0.3663
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-12-01,MASA,0.43110000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-12-01,MASA,0.0656
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-01-01,MASA,0.2947
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-01-01,MASA,0.30670000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-01-01,MASA,0.2987
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-01-01,MASA,0.1197
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-01-01,MASA,0.24200000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-01-01,MASA,0.4071
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-01-01,MASA,0.3764
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-01-01,MASA,0.2265
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-01-01,MASA,0.24430000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-01-01,MASA,0.3811
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-01-01,MASA,0.41400000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-01-01,MASA,0.3683
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-01-01,MASA,0.36110000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-01-01,MASA,0.4297
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-01-01,MASA,0.0196
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-02-01,MASA,0.30060000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-02-01,MASA,0.2846
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-02-01,MASA,0.2639
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-02-01,MASA,0.1197
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-02-01,MASA,0.13570000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-02-01,MASA,0.4475
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-02-01,MASA,0.32330000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-02-01,MASA,0.2796
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-02-01,MASA,0.28
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-02-01,MASA,0.32380000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-02-01,MASA,0.4163
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-02-01,MASA,0.3133
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-02-01,MASA,0.3461
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-02-01,MASA,0.4007
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,0.0196
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,0.41340000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,0.2801
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,0.23670000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,0.15030000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,0.024200000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,0.5065000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,0.302
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,0.30710000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,0.3279
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,0.28700000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,0.5304
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,0.3287
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-03-01,MASA,0.3659
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-03-01,MASA,0.43410000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-03-01,MASA,0.0035
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-04-01,MASA,0.4743
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-04-01,MASA,0.2823
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-04-01,MASA,0.2416
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-04-01,MASA,0.13770000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-04-01,MASA,0.12840000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-04-01,MASA,0.5502
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-04-01,MASA,0.4173
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-04-01,MASA,0.44480000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-04-01,MASA,0.40800000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-04-01,MASA,0.4063
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-04-01,MASA,0.6546000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-04-01,MASA,0.39380000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-04-01,MASA,0.3795
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-04-01,MASA,0.4035
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-04-01,MASA,0.4354
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-05-01,MASA,0.5513
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-05-01,MASA,0.5862
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-05-01,MASA,0.3111
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-05-01,MASA,0.22740000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-05-01,MASA,0.48090000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-05-01,MASA,0.45680000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-05-01,MASA,0.5436
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-05-01,MASA,0.48360000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-05-01,MASA,0.47700000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-05-01,MASA,0.4691
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-05-01,MASA,0.6866
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-05-01,MASA,0.45430000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-05-01,MASA,0.39780000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-05-01,MASA,0.41850000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-05-01,MASA,0.5354
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-06-01,MASA,0.4733
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-06-01,MASA,0.6788000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-06-01,MASA,0.3219
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-06-01,MASA,0.2515
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-06-01,MASA,0.48090000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-06-01,MASA,0.34490000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-06-01,MASA,0.5508000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-06-01,MASA,0.4843
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-06-01,MASA,0.3572
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-06-01,MASA,0.4423
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-06-01,MASA,0.6015
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-06-01,MASA,0.44520000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-06-01,MASA,0.5047
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-06-01,MASA,0.40950000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,0.5797
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,0.5168
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,0.6880000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,0.2962
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,0.2167
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,0.2924
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,0.4677
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,0.6881
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,0.2419
