Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Terra_MOD13A3
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-09-01,MASA,0.1071
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-09-01,MASA,0.1821
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-09-01,MASA,0.2569
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-09-01,MASA,0.21760000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-09-01,MASA,0.3045
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-09-01,MASA,0.2381
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-09-01,MASA,0.23970000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-09-01,MASA,0.19110000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-10-01,MASA,0.1857
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-10-01,MASA,0.31930000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-10-01,MASA,0.1689
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-10-01,MASA,0.1
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-10-01,MASA,0.004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-10-01,MASA,0.1655
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-10-01,MASA,0.31570000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-10-01,MASA,0.11030000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-10-01,MASA,0.218
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-10-01,MASA,0.21130000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-10-01,MASA,0.24230000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-10-01,MASA,0.22870000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-10-01,MASA,0.2403
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-10-01,MASA,0.2223
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-10-01,MASA,0.1379
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-11-01,MASA,0.1585
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-11-01,MASA,0.2497
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-11-01,MASA,0.1313
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-11-01,MASA,0.1044
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-11-01,MASA,-0.0056
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-11-01,MASA,0.1507
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-11-01,MASA,0.26180000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-11-01,MASA,0.1029
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-11-01,MASA,0.2107
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-11-01,MASA,0.2353
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-11-01,MASA,0.2015
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-11-01,MASA,0.25320000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-11-01,MASA,0.232
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-11-01,MASA,0.2069
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-11-01,MASA,0.10640000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2001-12-01,MASA,0.1164
Mazandaran,23.7,99309,36.48,52.47,Amol,2001-12-01,MASA,0.19240000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2001-12-01,MASA,0.1153
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2001-12-01,MASA,0.0743
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2001-12-01,MASA,0.0351
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2001-12-01,MASA,0.2515
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2001-12-01,MASA,0.19010000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2001-12-01,MASA,0.09920000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2001-12-01,MASA,0.187
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2001-12-01,MASA,0.1685
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2001-12-01,MASA,0.14300000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2001-12-01,MASA,0.2131
Mazandaran,23.0,40759,36.54,53.0,Sari,2001-12-01,MASA,0.2421
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2001-12-01,MASA,0.2129
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2001-12-01,MASA,0.0351
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-01-01,MASA,0.1296
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-01-01,MASA,0.1888
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-01-01,MASA,0.12350000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-01-01,MASA,0.0792
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-01-01,MASA,0.3173
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-01-01,MASA,0.18630000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-01-01,MASA,0.0976
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-01-01,MASA,0.1794
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-01-01,MASA,0.18710000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-01-01,MASA,0.1577
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-01-01,MASA,0.14800000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-01-01,MASA,0.24230000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-01-01,MASA,0.2539
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-01-01,MASA,-0.0221
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-02-01,MASA,0.1346
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-02-01,MASA,0.1759
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-02-01,MASA,0.10930000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-02-01,MASA,0.0824
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-02-01,MASA,0.014100000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-02-01,MASA,0.3753
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-02-01,MASA,0.19640000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-02-01,MASA,0.0857
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-02-01,MASA,0.19590000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-02-01,MASA,0.15460000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-02-01,MASA,0.16670000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-02-01,MASA,0.1801
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-02-01,MASA,0.2474
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-02-01,MASA,0.2753
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-02-01,MASA,0.094
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-03-01,MASA,0.14600000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-03-01,MASA,0.1522
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-03-01,MASA,0.1022
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-03-01,MASA,0.0694
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-03-01,MASA,-0.008
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-03-01,MASA,0.4254
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-03-01,MASA,0.165
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-03-01,MASA,0.10260000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-03-01,MASA,0.2245
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-03-01,MASA,0.1572
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-03-01,MASA,0.22560000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-03-01,MASA,0.1545
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-03-01,MASA,0.26330000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-03-01,MASA,0.3166
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-03-01,MASA,0.109
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-04-01,MASA,0.23240000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-04-01,MASA,0.1554
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-04-01,MASA,0.15360000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-04-01,MASA,0.09280000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-04-01,MASA,-0.025500000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-04-01,MASA,0.41340000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-04-01,MASA,0.23420000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-04-01,MASA,0.1643
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-04-01,MASA,0.33990000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-04-01,MASA,0.24150000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-04-01,MASA,0.4248
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-04-01,MASA,0.3195
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-04-01,MASA,0.2611
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-04-01,MASA,0.266
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-04-01,MASA,0.218
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-05-01,MASA,0.3259
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-05-01,MASA,0.1386
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-05-01,MASA,0.1517
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-05-01,MASA,0.1502
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-05-01,MASA,0.0135
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-05-01,MASA,0.3856
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-05-01,MASA,0.3022
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-05-01,MASA,0.1749
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-05-01,MASA,0.32730000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-05-01,MASA,0.27890000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-05-01,MASA,0.3886
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-05-01,MASA,0.3116
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-05-01,MASA,0.219
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-05-01,MASA,0.21180000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-05-01,MASA,0.3095
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-06-01,MASA,0.277
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-06-01,MASA,0.5996
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-06-01,MASA,0.16790000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-06-01,MASA,0.17200000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-06-01,MASA,0.0661
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-06-01,MASA,0.17220000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-06-01,MASA,0.32730000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-06-01,MASA,0.1374
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-06-01,MASA,0.2391
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-06-01,MASA,0.3048
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-06-01,MASA,0.3724
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-06-01,MASA,0.30560000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-06-01,MASA,0.3169
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-06-01,MASA,0.22440000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-06-01,MASA,0.3466
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-07-01,MASA,0.2232
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-07-01,MASA,0.5713
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-07-01,MASA,0.17930000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-07-01,MASA,0.1521
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-07-01,MASA,0.019200000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-07-01,MASA,0.24550000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-07-01,MASA,0.4389
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-07-01,MASA,0.1245
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-07-01,MASA,0.21400000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-07-01,MASA,0.5145000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-07-01,MASA,0.32280000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-07-01,MASA,0.2893
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-07-01,MASA,0.46330000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-07-01,MASA,0.3936
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-07-01,MASA,0.38970000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-08-01,MASA,0.1736
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-08-01,MASA,0.4988
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-08-01,MASA,0.1436
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-08-01,MASA,0.1218
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-08-01,MASA,0.0335
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-08-01,MASA,0.32980000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-08-01,MASA,0.42760000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-08-01,MASA,0.1121
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-08-01,MASA,0.1854
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-08-01,MASA,0.4771
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-08-01,MASA,0.3183
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-08-01,MASA,0.30770000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-08-01,MASA,0.373
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-08-01,MASA,0.3356
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-08-01,MASA,0.3274
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-09-01,MASA,0.1625
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-09-01,MASA,0.30870000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-09-01,MASA,0.1855
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-09-01,MASA,0.1228
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-09-01,MASA,0.054400000000000004
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-09-01,MASA,0.301
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-09-01,MASA,0.29500000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-09-01,MASA,0.10200000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-09-01,MASA,0.192
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-09-01,MASA,0.2702
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-09-01,MASA,0.252
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-09-01,MASA,0.29200000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-09-01,MASA,0.26730000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-09-01,MASA,0.2792
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-09-01,MASA,0.2126
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-10-01,MASA,0.13140000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-10-01,MASA,0.3049
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-10-01,MASA,0.1343
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-10-01,MASA,0.1145
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-10-01,MASA,-0.016300000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-10-01,MASA,0.20900000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-10-01,MASA,0.2646
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-10-01,MASA,0.0881
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-10-01,MASA,0.164
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-10-01,MASA,0.2662
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-10-01,MASA,0.185
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-10-01,MASA,0.2701
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-10-01,MASA,0.2187
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-10-01,MASA,0.19790000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-10-01,MASA,0.15360000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-11-01,MASA,0.1275
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-11-01,MASA,0.2635
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-11-01,MASA,0.1579
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-11-01,MASA,0.0811
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-11-01,MASA,-0.04
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-11-01,MASA,0.14750000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-11-01,MASA,0.25470000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-11-01,MASA,0.1053
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-11-01,MASA,0.1245
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-11-01,MASA,0.307
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-11-01,MASA,0.17400000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-11-01,MASA,0.25320000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-11-01,MASA,0.23750000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-11-01,MASA,0.21660000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-11-01,MASA,0.1105
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2002-12-01,MASA,0.1464
Mazandaran,23.7,99309,36.48,52.47,Amol,2002-12-01,MASA,0.20350000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2002-12-01,MASA,0.11720000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2002-12-01,MASA,0.0833
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2002-12-01,MASA,-0.018500000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2002-12-01,MASA,0.18510000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2002-12-01,MASA,0.2039
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2002-12-01,MASA,0.08020000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2002-12-01,MASA,0.1361
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2002-12-01,MASA,0.21930000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2002-12-01,MASA,0.1558
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2002-12-01,MASA,0.17880000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2002-12-01,MASA,0.2097
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2002-12-01,MASA,0.1991
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2002-12-01,MASA,0.0776
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-01-01,MASA,0.12300000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-01-01,MASA,0.17370000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-01-01,MASA,0.0913
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-01-01,MASA,0.021500000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-01-01,MASA,0.2056
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-01-01,MASA,0.18380000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-01-01,MASA,0.1102
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-01-01,MASA,0.0814
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-01-01,MASA,0.1859
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-01-01,MASA,0.1422
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-01-01,MASA,0.2024
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-01-01,MASA,0.21660000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-01-01,MASA,0.1887
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-01-01,MASA,-0.0063
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-02-01,MASA,0.1119
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-02-01,MASA,0.1968
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-02-01,MASA,0.1091
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-02-01,MASA,0.0076
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-02-01,MASA,0.0068000000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-02-01,MASA,0.3113
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-02-01,MASA,0.15560000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-02-01,MASA,0.11750000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-02-01,MASA,0.1447
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-02-01,MASA,
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-02-01,MASA,0.16490000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-02-01,MASA,0.2255
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-02-01,MASA,0.2214
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-02-01,MASA,0.2204
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-02-01,MASA,0.021500000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-03-01,MASA,0.1491
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-03-01,MASA,0.1875
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-03-01,MASA,0.12440000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-03-01,MASA,0.0844
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-03-01,MASA,0.0063
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-03-01,MASA,0.32280000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-03-01,MASA,0.1293
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-03-01,MASA,0.1491
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-03-01,MASA,0.1403
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-03-01,MASA,0.1316
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-03-01,MASA,0.16920000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-03-01,MASA,0.18330000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-03-01,MASA,0.2373
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-03-01,MASA,0.252
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-03-01,MASA,0.1091
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-04-01,MASA,0.18100000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-04-01,MASA,0.1752
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-04-01,MASA,0.12940000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2003-04-01,MASA,0.09290000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2003-04-01,MASA,0.0063
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2003-04-01,MASA,0.404
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2003-04-01,MASA,0.1943
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2003-04-01,MASA,0.3131
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2003-04-01,MASA,0.21730000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2003-04-01,MASA,0.2449
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2003-04-01,MASA,0.3781
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2003-04-01,MASA,0.2713
Mazandaran,23.0,40759,36.54,53.0,Sari,2003-04-01,MASA,0.272
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2003-04-01,MASA,0.2878
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2003-04-01,MASA,0.1511
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2003-05-01,MASA,0.2674
Mazandaran,23.7,99309,36.48,52.47,Amol,2003-05-01,MASA,0.16160000000000002
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2003-05-01,MASA,0.1526
