Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Day_Terra_MOD21C3
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-07-01,MASA,6.1064
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-07-01,MASA,6.0927999999999995
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-07-01,MASA,6.1972000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-07-01,MASA,6.2312
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-07-01,MASA,6.009600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-08-01,MASA,6.1008000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-08-01,MASA,6.1808000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-08-01,MASA,6.1436
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-08-01,MASA,6.250800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-08-01,MASA,6.0608
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-08-01,MASA,6.2248
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-08-01,MASA,6.1624
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-08-01,MASA,6.234
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-08-01,MASA,6.284800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-08-01,MASA,6.0588
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-08-01,MASA,6.1656
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-08-01,MASA,6.1216
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-08-01,MASA,6.2308
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-08-01,MASA,6.2372000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-08-01,MASA,6.086
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-09-01,MASA,5.9436
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-09-01,MASA,6.0728
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-09-01,MASA,6.042400000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-09-01,MASA,6.1316
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-09-01,MASA,6.0012
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-09-01,MASA,6.1008000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-09-01,MASA,6.0520000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-09-01,MASA,6.0208
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-09-01,MASA,6.106800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-09-01,MASA,5.9816
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-09-01,MASA,5.976800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-09-01,MASA,6.004
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-09-01,MASA,6.1108
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-09-01,MASA,6.124
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-09-01,MASA,6.0116
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-10-01,MASA,5.8500000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-10-01,MASA,6.0296
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-10-01,MASA,5.9924
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-10-01,MASA,5.9968
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-10-01,MASA,5.958000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-10-01,MASA,6.0112000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-10-01,MASA,5.993200000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-10-01,MASA,5.9144000000000005
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-10-01,MASA,6.0288
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-10-01,MASA,5.949199999999999
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-10-01,MASA,5.905600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-10-01,MASA,5.936
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-10-01,MASA,6.0076
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-10-01,MASA,6.0296
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-10-01,MASA,5.9028
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-11-01,MASA,5.6624
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-11-01,MASA,5.8948
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-11-01,MASA,5.882000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-11-01,MASA,5.817200000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-11-01,MASA,5.8716
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-11-01,MASA,5.8784
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-11-01,MASA,5.900399999999999
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-11-01,MASA,5.814
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-11-01,MASA,5.8848
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-11-01,MASA,5.869199999999999
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-11-01,MASA,5.8392
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-11-01,MASA,5.864400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-11-01,MASA,5.9084
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-11-01,MASA,5.9072000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-11-01,MASA,5.7692
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2012-12-01,MASA,5.483200000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2012-12-01,MASA,5.7708
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2012-12-01,MASA,5.750800000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2012-12-01,MASA,5.54
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2012-12-01,MASA,5.746
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2012-12-01,MASA,5.7408
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2012-12-01,MASA,5.768000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2012-12-01,MASA,5.6676
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2012-12-01,MASA,5.654400000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2012-12-01,MASA,5.7548
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2012-12-01,MASA,5.704
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2012-12-01,MASA,5.7296000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2012-12-01,MASA,5.758400000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2012-12-01,MASA,5.7632
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2012-12-01,MASA,5.5636
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-01-01,MASA,5.4228
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-01-01,MASA,5.7572
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-01-01,MASA,5.7132000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-01-01,MASA,5.4664
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-01-01,MASA,5.679600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-01-01,MASA,5.7288
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-01-01,MASA,5.7627999999999995
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-01-01,MASA,5.562
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-01-01,MASA,5.5612
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-01-01,MASA,5.7056000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-01-01,MASA,5.6972000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-01-01,MASA,5.718400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-01-01,MASA,5.7592
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-01-01,MASA,5.758000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-01-01,MASA,5.4876
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-02-01,MASA,5.526000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-02-01,MASA,5.7952
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-02-01,MASA,5.7303999999999995
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-02-01,MASA,5.6568000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-02-01,MASA,5.7012
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-02-01,MASA,5.7612000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-02-01,MASA,5.799600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-02-01,MASA,5.678000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-02-01,MASA,5.7708
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-02-01,MASA,5.7064
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-02-01,MASA,5.7876
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-02-01,MASA,5.7104
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-02-01,MASA,5.7776
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-02-01,MASA,5.7952
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-02-01,MASA,5.6316
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-03-01,MASA,5.7004
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-03-01,MASA,5.9336
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-03-01,MASA,5.7948
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-03-01,MASA,5.8208
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-03-01,MASA,5.716800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-03-01,MASA,5.886800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-03-01,MASA,5.8936
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-03-01,MASA,5.8832
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-03-01,MASA,5.9228
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-03-01,MASA,5.7056000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-03-01,MASA,5.886800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-03-01,MASA,5.823200000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-03-01,MASA,5.946000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-03-01,MASA,5.894
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-03-01,MASA,5.7648
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-04-01,MASA,5.9239999999999995
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-04-01,MASA,6.004
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-04-01,MASA,5.912000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-04-01,MASA,6.0360000000000005
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-04-01,MASA,5.7868
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-04-01,MASA,5.937200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-04-01,MASA,5.988
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-04-01,MASA,5.9616
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-04-01,MASA,6.061599999999999
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-04-01,MASA,5.7956
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-04-01,MASA,5.9376
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-04-01,MASA,5.977200000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-04-01,MASA,6.0124
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-04-01,MASA,6.0072
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-04-01,MASA,5.925600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-05-01,MASA,5.9248
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-05-01,MASA,6.0527999999999995
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-05-01,MASA,6.034
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-05-01,MASA,6.0524000000000004
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-05-01,MASA,5.8904
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-05-01,MASA,6.1015999999999995
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-05-01,MASA,6.056800000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-05-01,MASA,6.002400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-05-01,MASA,6.0464
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-05-01,MASA,5.892
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-05-01,MASA,5.9988
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-05-01,MASA,5.962400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-05-01,MASA,6.105600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-05-01,MASA,6.136800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-05-01,MASA,5.9128
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-06-01,MASA,6.0608
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-06-01,MASA,6.0552
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-06-01,MASA,6.057200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-06-01,MASA,6.194400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-06-01,MASA,5.9724
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-06-01,MASA,6.200800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-06-01,MASA,6.0904
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-06-01,MASA,6.136800000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-06-01,MASA,6.1464
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-06-01,MASA,5.9588
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-06-01,MASA,6.048400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-06-01,MASA,6.042000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-06-01,MASA,6.16
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-06-01,MASA,6.1928
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-06-01,MASA,6.0124
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-07-01,MASA,6.1212
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-07-01,MASA,6.098400000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-07-01,MASA,6.1184
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-07-01,MASA,6.2428
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-07-01,MASA,6.0120000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-07-01,MASA,6.2724
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-07-01,MASA,6.138400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-07-01,MASA,6.1776
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-07-01,MASA,6.2588
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-07-01,MASA,6.021599999999999
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-07-01,MASA,6.089600000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-07-01,MASA,6.1116
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-07-01,MASA,6.1972000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-07-01,MASA,6.228000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-07-01,MASA,6.054
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-08-01,MASA,6.0404
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-08-01,MASA,6.1276
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-08-01,MASA,6.1052
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-08-01,MASA,6.1936
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-08-01,MASA,6.0164
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-08-01,MASA,6.2072
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-08-01,MASA,6.1196
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-08-01,MASA,6.1712
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-08-01,MASA,6.2064
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-08-01,MASA,6.0112000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-08-01,MASA,6.0604
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-08-01,MASA,6.074
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-08-01,MASA,6.1728
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-08-01,MASA,6.1903999999999995
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-08-01,MASA,6.0148
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-09-01,MASA,6.044
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-09-01,MASA,6.0576
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-09-01,MASA,6.0691999999999995
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-09-01,MASA,6.198
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-09-01,MASA,6.0032000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-09-01,MASA,6.1512
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-09-01,MASA,6.0752
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-09-01,MASA,6.144
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-09-01,MASA,6.2216
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-09-01,MASA,5.9916
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-09-01,MASA,6.05
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-09-01,MASA,6.018400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-09-01,MASA,6.1052
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-09-01,MASA,6.1248000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-09-01,MASA,6.0624
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-10-01,MASA,5.879600000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-10-01,MASA,5.9968
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-10-01,MASA,5.9616
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-10-01,MASA,5.998000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-10-01,MASA,5.9176
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-10-01,MASA,6.024
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-10-01,MASA,5.9796000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-10-01,MASA,5.9836
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-10-01,MASA,6.042000000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-10-01,MASA,5.9072000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-10-01,MASA,5.9512
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-10-01,MASA,5.9204
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-10-01,MASA,6.0
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-10-01,MASA,6.0036000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-10-01,MASA,5.8976
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-11-01,MASA,5.6864
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-11-01,MASA,5.886800000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-11-01,MASA,5.8392
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-11-01,MASA,5.7112
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-11-01,MASA,5.813200000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-11-01,MASA,5.8824000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-11-01,MASA,5.8536
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-11-01,MASA,5.833600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-11-01,MASA,5.78
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-11-01,MASA,5.8268
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-11-01,MASA,5.8100000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-11-01,MASA,5.8372
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-11-01,MASA,5.8836
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-11-01,MASA,5.8748000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-11-01,MASA,5.7144
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2013-12-01,MASA,5.4176
Mazandaran,23.7,99309,36.48,52.47,Amol,2013-12-01,MASA,5.742000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2013-12-01,MASA,5.7232
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2013-12-01,MASA,5.413600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2013-12-01,MASA,5.724400000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2013-12-01,MASA,5.72
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2013-12-01,MASA,5.734
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2013-12-01,MASA,5.6188
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2013-12-01,MASA,5.619199999999999
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2013-12-01,MASA,5.7424
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2013-12-01,MASA,5.660800000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2013-12-01,MASA,5.712000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2013-12-01,MASA,5.735600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2013-12-01,MASA,5.7292
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2013-12-01,MASA,5.4568
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-01-01,MASA,5.4528
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-01-01,MASA,5.7476
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-01-01,MASA,5.703600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-01-01,MASA,5.426
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-01-01,MASA,5.666
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-01-01,MASA,5.7264
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-01-01,MASA,5.7424
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-01-01,MASA,5.7288
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-01-01,MASA,5.7288
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-01-01,MASA,5.7092
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-01-01,MASA,5.718000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-01-01,MASA,5.694
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-01-01,MASA,5.742000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-01-01,MASA,5.7428
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-01-01,MASA,5.524
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-02-01,MASA,5.4604
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-02-01,MASA,5.7612000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-02-01,MASA,5.704400000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-02-01,MASA,5.682
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-02-01,MASA,5.6516
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-02-01,MASA,5.735600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2014-02-01,MASA,5.6852
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2014-02-01,MASA,5.765600000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2014-02-01,MASA,5.7004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2014-02-01,MASA,5.6572000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2014-02-01,MASA,5.7408
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2014-02-01,MASA,5.5992
Mazandaran,23.0,40759,36.54,53.0,Sari,2014-02-01,MASA,5.7791999999999994
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2014-02-01,MASA,5.776800000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2014-02-01,MASA,5.5124
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2014-03-01,MASA,5.5728
Mazandaran,23.7,99309,36.48,52.47,Amol,2014-03-01,MASA,5.879600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2014-03-01,MASA,5.8004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2014-03-01,MASA,5.8888
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2014-03-01,MASA,5.716800000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2014-03-01,MASA,5.8372
