Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,LST_Night_Aqua_MYD21C3
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-04-01,MASA,5.6536
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-04-01,MASA,5.5376
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-05-01,MASA,5.584
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-05-01,MASA,5.8404
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-05-01,MASA,5.860399999999999
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-05-01,MASA,5.5516
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-05-01,MASA,5.8915999999999995
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-05-01,MASA,5.813200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-05-01,MASA,5.7976
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-05-01,MASA,5.6584
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-05-01,MASA,5.6008000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-05-01,MASA,5.8236
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-05-01,MASA,5.727200000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-05-01,MASA,5.8044
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-05-01,MASA,5.8180000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-05-01,MASA,5.804
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-05-01,MASA,5.606000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-06-01,MASA,5.6815999999999995
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-06-01,MASA,5.8948
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-06-01,MASA,5.9652
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-06-01,MASA,5.663600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-06-01,MASA,6.021599999999999
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-06-01,MASA,5.9352
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-06-01,MASA,5.8812
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-06-01,MASA,5.7764
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-06-01,MASA,5.704400000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-06-01,MASA,5.9736
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-06-01,MASA,5.8288
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-06-01,MASA,5.8991999999999996
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-06-01,MASA,5.9076
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-06-01,MASA,5.905600000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-06-01,MASA,5.7084
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-07-01,MASA,5.7572
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-07-01,MASA,5.9052
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-07-01,MASA,5.975600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-07-01,MASA,5.7188
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-07-01,MASA,6.0368
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-07-01,MASA,5.9308000000000005
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-07-01,MASA,5.9064
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-07-01,MASA,5.8152
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-07-01,MASA,5.744800000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-07-01,MASA,5.999600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-07-01,MASA,5.8268
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-07-01,MASA,5.8964
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-07-01,MASA,5.9224000000000006
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-07-01,MASA,5.9064
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-07-01,MASA,5.756800000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-08-01,MASA,5.676
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-08-01,MASA,5.914
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-08-01,MASA,5.9672
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-08-01,MASA,5.67
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-08-01,MASA,6.0236
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-08-01,MASA,5.9028
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-08-01,MASA,5.8772
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-08-01,MASA,5.7468
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-08-01,MASA,5.7024
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-08-01,MASA,5.9888
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-08-01,MASA,5.8048
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-08-01,MASA,5.904800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-08-01,MASA,5.9088
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-08-01,MASA,5.8996
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-08-01,MASA,5.6996
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-09-01,MASA,5.654800000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-09-01,MASA,5.845600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-09-01,MASA,5.9036
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-09-01,MASA,5.623600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-09-01,MASA,5.974
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-09-01,MASA,5.8364
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-09-01,MASA,5.814400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-09-01,MASA,5.727200000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-09-01,MASA,5.6892
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-09-01,MASA,5.8936
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-09-01,MASA,5.734400000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-09-01,MASA,5.8236
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-09-01,MASA,5.8288
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-09-01,MASA,5.8344000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-09-01,MASA,5.6848
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-10-01,MASA,5.58
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-10-01,MASA,5.759600000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-10-01,MASA,5.8372
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-10-01,MASA,5.5392
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-10-01,MASA,5.936
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-10-01,MASA,5.768400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-10-01,MASA,5.7696000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-10-01,MASA,5.6452
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-10-01,MASA,5.6036
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-10-01,MASA,5.88
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-10-01,MASA,5.7324
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-10-01,MASA,5.7856000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-10-01,MASA,5.765600000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-10-01,MASA,5.7592
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-10-01,MASA,5.6276
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-11-01,MASA,5.468400000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-11-01,MASA,5.6228
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-11-01,MASA,5.735600000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-11-01,MASA,5.3804
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-11-01,MASA,5.8176
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-11-01,MASA,5.6292
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-11-01,MASA,5.6339999999999995
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-11-01,MASA,5.516
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-11-01,MASA,5.4556000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-11-01,MASA,5.800800000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-11-01,MASA,5.5952
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-11-01,MASA,5.6628
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-11-01,MASA,5.63
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-11-01,MASA,5.5976
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-11-01,MASA,5.4852
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-12-01,MASA,5.4848
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-12-01,MASA,5.5652
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-12-01,MASA,5.662000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-12-01,MASA,5.324
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-12-01,MASA,5.7288
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-12-01,MASA,5.561599999999999
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-12-01,MASA,5.5828
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-12-01,MASA,5.474400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-12-01,MASA,5.4315999999999995
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-12-01,MASA,5.703600000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-12-01,MASA,5.566000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-12-01,MASA,5.6172
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-12-01,MASA,5.5624
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-12-01,MASA,5.5328
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-12-01,MASA,5.4776
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-01-01,MASA,5.3376
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-01-01,MASA,5.5328
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-01-01,MASA,5.6136
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-01-01,MASA,5.2468
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-01-01,MASA,5.6936
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-01-01,MASA,5.516
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-01-01,MASA,5.544
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-01-01,MASA,5.4516
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-01-01,MASA,5.364
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-01-01,MASA,5.6552
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-01-01,MASA,5.5076
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-01-01,MASA,5.554
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-01-01,MASA,5.5276
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-01-01,MASA,5.5
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-01-01,MASA,5.4392
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-02-01,MASA,5.4988
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-02-01,MASA,5.55
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-02-01,MASA,5.6344
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-02-01,MASA,5.4024
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-02-01,MASA,5.6776
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-02-01,MASA,5.573200000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-02-01,MASA,5.5600000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-02-01,MASA,5.518400000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-02-01,MASA,5.4664
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-02-01,MASA,5.654400000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-02-01,MASA,5.574
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-02-01,MASA,5.583200000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-02-01,MASA,5.5612
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-02-01,MASA,5.5416
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,5.5
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,5.4748
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,5.612000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,5.6652
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,5.3872
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,5.6744
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,5.5888
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,5.588000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,5.48
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,5.4408
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,5.6328
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,5.5664
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,5.5988
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-03-01,MASA,5.6168000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-03-01,MASA,5.5920000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-03-01,MASA,5.478000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-04-01,MASA,5.5104
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-04-01,MASA,5.6716
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-04-01,MASA,5.7128
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-04-01,MASA,5.4708000000000006
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-04-01,MASA,5.7384
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-04-01,MASA,5.6628
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-04-01,MASA,5.6572000000000005
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-04-01,MASA,5.5976
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-04-01,MASA,5.521599999999999
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-04-01,MASA,5.688000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-04-01,MASA,5.6564
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-04-01,MASA,5.718400000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-04-01,MASA,5.6824
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-04-01,MASA,5.65
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-04-01,MASA,5.5384
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-05-01,MASA,5.6084000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-05-01,MASA,5.832000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-05-01,MASA,5.823200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-05-01,MASA,5.5712
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-05-01,MASA,5.8804
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-05-01,MASA,5.796800000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-05-01,MASA,5.774400000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-05-01,MASA,5.6836
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-05-01,MASA,5.6160000000000005
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-05-01,MASA,5.8104
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-05-01,MASA,5.7296000000000005
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-05-01,MASA,5.8264
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-05-01,MASA,5.8128
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-05-01,MASA,5.7780000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-05-01,MASA,5.6372
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-06-01,MASA,5.6772
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-06-01,MASA,5.9036
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-06-01,MASA,5.946000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-06-01,MASA,5.654
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-06-01,MASA,5.978000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-06-01,MASA,5.9052
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-06-01,MASA,5.879600000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-06-01,MASA,5.7676
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-06-01,MASA,5.7068
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-06-01,MASA,5.9416
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-06-01,MASA,5.794
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-06-01,MASA,5.9072000000000005
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-06-01,MASA,5.9024
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-06-01,MASA,5.8876
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,5.71
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,5.7216
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,5.9428
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,6.014400000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,5.678400000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,6.0356000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,5.962400000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,5.9352
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,5.808000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-07-01,MASA,5.7556
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-07-01,MASA,6.0192
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-07-01,MASA,5.86
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-07-01,MASA,5.948
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-07-01,MASA,5.9512
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-07-01,MASA,5.9464
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-07-01,MASA,5.735600000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-08-01,MASA,5.67
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-08-01,MASA,5.9116
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-08-01,MASA,6.0076
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-08-01,MASA,5.6815999999999995
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-08-01,MASA,6.0628
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-08-01,MASA,5.9152
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-08-01,MASA,5.9
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-08-01,MASA,5.7616
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-08-01,MASA,5.7076
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-08-01,MASA,6.0048
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-08-01,MASA,5.7336
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-08-01,MASA,5.8756
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-08-01,MASA,5.8872
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-08-01,MASA,5.8952
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-08-01,MASA,5.692
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-09-01,MASA,5.6312
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-09-01,MASA,5.886
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-09-01,MASA,5.932
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-09-01,MASA,5.6116
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-09-01,MASA,5.998000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-09-01,MASA,5.849600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-09-01,MASA,5.872000000000001
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-09-01,MASA,5.7236
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-09-01,MASA,5.6792
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-09-01,MASA,5.9792
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-09-01,MASA,5.8052
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-09-01,MASA,5.868000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-09-01,MASA,5.8616
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-09-01,MASA,5.8524
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-09-01,MASA,5.676
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-10-01,MASA,5.5472
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-10-01,MASA,5.7172
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-10-01,MASA,5.807200000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-10-01,MASA,5.494800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-10-01,MASA,5.9
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-10-01,MASA,5.715600000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-10-01,MASA,5.7308
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-10-01,MASA,5.6076
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-10-01,MASA,5.557200000000001
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-10-01,MASA,5.8636
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-10-01,MASA,5.7004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-10-01,MASA,5.760800000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-10-01,MASA,5.7236
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-10-01,MASA,5.6952
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-10-01,MASA,5.5812
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-11-01,MASA,5.5280000000000005
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-11-01,MASA,5.6364
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-11-01,MASA,5.7532000000000005
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-11-01,MASA,5.429600000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-11-01,MASA,5.8288
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-11-01,MASA,5.6344
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-11-01,MASA,5.652
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-11-01,MASA,5.5652
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-11-01,MASA,5.49
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-11-01,MASA,5.7860000000000005
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-11-01,MASA,5.624
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-11-01,MASA,5.659199999999999
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-11-01,MASA,5.614800000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-11-01,MASA,5.6112
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-11-01,MASA,5.556
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-12-01,MASA,5.4332
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-12-01,MASA,5.5127999999999995
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-12-01,MASA,5.63
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-12-01,MASA,5.290800000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-12-01,MASA,5.715600000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-12-01,MASA,5.504
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-12-01,MASA,5.5136
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-12-01,MASA,5.4612
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-12-01,MASA,5.3924
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-12-01,MASA,5.6716
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-12-01,MASA,5.4996
