Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,EVI_Aqua_MYD13A3
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-01-01,MASA,0.18180000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-01-01,MASA,0.1537
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-01-01,MASA,0.1899
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-01-01,MASA,0.2349
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-01-01,MASA,0.0787
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-02-01,MASA,0.1371
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-02-01,MASA,0.1487
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-02-01,MASA,0.1327
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-02-01,MASA,0.0913
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-02-01,MASA,-0.0442
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-02-01,MASA,0.24100000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-02-01,MASA,0.1781
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-02-01,MASA,0.1399
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-02-01,MASA,0.1841
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-02-01,MASA,0.1554
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-02-01,MASA,0.1937
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-02-01,MASA,0.17850000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-02-01,MASA,0.1686
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-02-01,MASA,0.24020000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,0.0787
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,0.19820000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,0.1318
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,0.1451
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,0.0844
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,0.02
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,0.3544
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,0.17420000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,0.21580000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,0.198
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,0.1502
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,0.2388
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,0.1938
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-03-01,MASA,0.202
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-03-01,MASA,0.2152
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-03-01,MASA,0.14400000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-04-01,MASA,0.4451
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-04-01,MASA,0.1376
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-04-01,MASA,0.1575
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-04-01,MASA,0.1764
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-04-01,MASA,0.0244
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-04-01,MASA,0.3295
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-04-01,MASA,0.22760000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-04-01,MASA,0.299
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-04-01,MASA,0.2305
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-04-01,MASA,0.2117
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-04-01,MASA,0.4495
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-04-01,MASA,0.19990000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-04-01,MASA,0.23190000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-04-01,MASA,0.22510000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-04-01,MASA,0.2581
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-05-01,MASA,0.4451
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-05-01,MASA,0.129
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-05-01,MASA,0.14450000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-05-01,MASA,0.1646
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-05-01,MASA,0.07440000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-05-01,MASA,0.2753
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-05-01,MASA,0.25420000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-05-01,MASA,0.3645
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-05-01,MASA,0.3715
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-05-01,MASA,0.3013
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-05-01,MASA,0.4526
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-05-01,MASA,0.2687
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-05-01,MASA,0.20570000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-05-01,MASA,0.25980000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-05-01,MASA,0.3302
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-06-01,MASA,0.305
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-06-01,MASA,0.3476
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-06-01,MASA,0.166
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-06-01,MASA,0.1698
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-06-01,MASA,0.098
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-06-01,MASA,0.2034
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-06-01,MASA,0.35910000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-06-01,MASA,0.259
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-06-01,MASA,0.2484
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-06-01,MASA,0.3103
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-06-01,MASA,0.3914
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-06-01,MASA,0.25320000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-06-01,MASA,0.3055
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-06-01,MASA,0.26930000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-06-01,MASA,0.45630000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-07-01,MASA,0.2669
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-07-01,MASA,0.5383
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-07-01,MASA,0.1791
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-07-01,MASA,0.14930000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-07-01,MASA,0.0625
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-07-01,MASA,0.33
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-07-01,MASA,0.5026
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-07-01,MASA,0.1626
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-07-01,MASA,0.24300000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-07-01,MASA,0.2646
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-07-01,MASA,0.36250000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-07-01,MASA,0.23900000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-07-01,MASA,0.3966
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-07-01,MASA,0.37270000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-07-01,MASA,0.3564
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-08-01,MASA,0.2414
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-08-01,MASA,0.3894
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-08-01,MASA,0.1627
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-08-01,MASA,0.13
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-08-01,MASA,0.0567
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-08-01,MASA,0.44780000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-08-01,MASA,0.42960000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-08-01,MASA,0.1394
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-08-01,MASA,0.2388
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-08-01,MASA,0.2888
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-08-01,MASA,0.38130000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-08-01,MASA,0.2801
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-08-01,MASA,0.27790000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-08-01,MASA,0.35400000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-08-01,MASA,0.29450000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-09-01,MASA,0.2409
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-09-01,MASA,0.3378
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-09-01,MASA,0.1776
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-09-01,MASA,0.1199
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-09-01,MASA,0.0261
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-09-01,MASA,0.3523
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-09-01,MASA,0.3251
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-09-01,MASA,0.1246
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-09-01,MASA,0.2214
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-09-01,MASA,0.2785
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-09-01,MASA,0.31070000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-09-01,MASA,0.2441
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-09-01,MASA,0.2716
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-09-01,MASA,0.2632
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-09-01,MASA,0.24400000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-10-01,MASA,0.22820000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-10-01,MASA,0.3295
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-10-01,MASA,0.1497
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-10-01,MASA,0.116
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-10-01,MASA,0.0257
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-10-01,MASA,0.23650000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-10-01,MASA,0.2897
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-10-01,MASA,0.13340000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-10-01,MASA,0.20770000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-10-01,MASA,0.2808
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-10-01,MASA,0.2447
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-10-01,MASA,0.2358
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-10-01,MASA,0.2303
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-10-01,MASA,0.23520000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-10-01,MASA,0.12840000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-11-01,MASA,0.2386
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-11-01,MASA,0.2861
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-11-01,MASA,0.1163
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-11-01,MASA,0.1053
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-11-01,MASA,0.0257
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-11-01,MASA,0.2102
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-11-01,MASA,0.2331
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-11-01,MASA,0.12000000000000001
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-11-01,MASA,0.1855
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-11-01,MASA,0.2391
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-11-01,MASA,0.22590000000000002
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-11-01,MASA,0.24930000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-11-01,MASA,0.196
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-11-01,MASA,0.20570000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-11-01,MASA,0.07050000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-12-01,MASA,0.1951
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-12-01,MASA,0.2056
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-12-01,MASA,0.12140000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-12-01,MASA,0.11850000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-12-01,MASA,0.0056
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-12-01,MASA,0.193
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-12-01,MASA,0.18150000000000002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-12-01,MASA,0.1114
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-12-01,MASA,0.1952
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-12-01,MASA,0.2437
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-12-01,MASA,0.1656
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-12-01,MASA,0.24050000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-12-01,MASA,0.1695
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-12-01,MASA,0.19890000000000002
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-12-01,MASA,0.07050000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-01-01,MASA,0.1378
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-01-01,MASA,0.1579
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-01-01,MASA,0.1085
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-01-01,MASA,0.0859
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-01-01,MASA,
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-01-01,MASA,0.21830000000000002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-01-01,MASA,0.166
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-01-01,MASA,0.1217
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-01-01,MASA,0.1885
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-01-01,MASA,0.1582
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-01-01,MASA,0.1744
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-01-01,MASA,0.17350000000000002
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-01-01,MASA,0.1575
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-01-01,MASA,0.1932
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-01-01,MASA,0.0763
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-02-01,MASA,0.1474
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-02-01,MASA,0.1484
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-02-01,MASA,0.11420000000000001
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-02-01,MASA,0.081
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-02-01,MASA,0.0543
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-02-01,MASA,0.2725
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-02-01,MASA,0.162
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-02-01,MASA,0.1434
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-02-01,MASA,0.1897
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-02-01,MASA,0.13490000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-02-01,MASA,0.17250000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-02-01,MASA,0.1724
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-02-01,MASA,0.1844
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-02-01,MASA,0.228
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-02-01,MASA,0.0801
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-03-01,MASA,0.19390000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-03-01,MASA,0.1381
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-03-01,MASA,0.1317
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-03-01,MASA,0.08710000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-03-01,MASA,-0.013600000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-03-01,MASA,0.36260000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-03-01,MASA,0.1706
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-03-01,MASA,0.19590000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-03-01,MASA,0.2376
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-03-01,MASA,0.1494
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-03-01,MASA,0.2702
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-03-01,MASA,0.1721
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-03-01,MASA,0.1897
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-03-01,MASA,0.3024
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-03-01,MASA,0.1253
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-04-01,MASA,0.2666
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-04-01,MASA,0.12840000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-04-01,MASA,0.1343
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-04-01,MASA,0.10500000000000001
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-04-01,MASA,0.0965
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-04-01,MASA,0.39580000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-04-01,MASA,0.2429
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-04-01,MASA,0.3559
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-04-01,MASA,0.2732
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-04-01,MASA,0.22840000000000002
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-04-01,MASA,0.4177
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-04-01,MASA,0.2373
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-04-01,MASA,0.21200000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-04-01,MASA,0.2738
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-04-01,MASA,0.15560000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-05-01,MASA,0.33790000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-05-01,MASA,0.1719
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-05-01,MASA,0.19240000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-05-01,MASA,0.15030000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-05-01,MASA,0.0441
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-05-01,MASA,0.2373
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-05-01,MASA,0.3436
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-05-01,MASA,0.32070000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-05-01,MASA,0.2977
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-05-01,MASA,0.2681
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-05-01,MASA,0.42300000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-05-01,MASA,0.27190000000000003
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-05-01,MASA,0.21080000000000002
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-05-01,MASA,0.2626
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-05-01,MASA,0.3659
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-06-01,MASA,0.34900000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-06-01,MASA,0.5089
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-06-01,MASA,0.1789
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-06-01,MASA,0.16
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-06-01,MASA,0.101
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-06-01,MASA,0.2023
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-06-01,MASA,0.4257
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-06-01,MASA,0.2013
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-06-01,MASA,0.2111
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-06-01,MASA,0.3059
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-06-01,MASA,0.39740000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-06-01,MASA,0.3014
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-06-01,MASA,0.32530000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-06-01,MASA,0.37320000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-06-01,MASA,0.4374
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-07-01,MASA,0.2732
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-07-01,MASA,0.5459
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-07-01,MASA,0.1791
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-07-01,MASA,0.1628
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-07-01,MASA,0.101
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-07-01,MASA,0.3277
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-07-01,MASA,0.45930000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-07-01,MASA,0.16440000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-07-01,MASA,0.2044
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-07-01,MASA,0.3109
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-07-01,MASA,0.36510000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-07-01,MASA,0.3139
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-07-01,MASA,0.465
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-07-01,MASA,0.31070000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-07-01,MASA,0.3432
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-08-01,MASA,0.24580000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-08-01,MASA,0.33
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-08-01,MASA,0.1733
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-08-01,MASA,0.149
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-08-01,MASA,0.0216
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-08-01,MASA,0.36010000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-08-01,MASA,0.3785
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2021-08-01,MASA,0.14300000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2021-08-01,MASA,0.2053
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2021-08-01,MASA,0.3058
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2021-08-01,MASA,0.3468
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2021-08-01,MASA,0.3115
Mazandaran,23.0,40759,36.54,53.0,Sari,2021-08-01,MASA,0.4883
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2021-08-01,MASA,0.333
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2021-08-01,MASA,0.32220000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2021-09-01,MASA,0.23550000000000001
Mazandaran,23.7,99309,36.48,52.47,Amol,2021-09-01,MASA,0.4283
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2021-09-01,MASA,0.1676
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2021-09-01,MASA,0.13390000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2021-09-01,MASA,0.0216
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2021-09-01,MASA,0.2889
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2021-09-01,MASA,0.4511
