Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,NDVI_Aqua_MYD13A3
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-01-01,MASA,0.38970000000000005
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-01-01,MASA,0.3395
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-01-01,MASA,0.2893
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-02-01,MASA,0.3008
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-02-01,MASA,0.3548
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-02-01,MASA,0.21860000000000002
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-02-01,MASA,0.1231
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-02-01,MASA,0.1474
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-02-01,MASA,0.4002
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-02-01,MASA,0.3291
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-02-01,MASA,0.20470000000000002
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-02-01,MASA,0.2457
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-02-01,MASA,0.35250000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-02-01,MASA,0.3309
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-02-01,MASA,0.3645
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-02-01,MASA,0.3904
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-02-01,MASA,0.3825
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-02-01,MASA,0.18480000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-03-01,MASA,0.2735
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-03-01,MASA,0.3618
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-03-01,MASA,0.23440000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-03-01,MASA,0.17
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-03-01,MASA,0.0873
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-03-01,MASA,0.45030000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-03-01,MASA,0.35000000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-03-01,MASA,0.2089
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-03-01,MASA,0.2917
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-03-01,MASA,0.4086
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-03-01,MASA,0.4324
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-03-01,MASA,0.4249
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-03-01,MASA,0.4193
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-03-01,MASA,0.4445
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-03-01,MASA,0.2237
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-04-01,MASA,0.41450000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-04-01,MASA,0.3836
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-04-01,MASA,0.2596
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-04-01,MASA,0.1915
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-04-01,MASA,0.194
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-04-01,MASA,0.5201
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-04-01,MASA,0.46840000000000004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-04-01,MASA,0.27090000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-04-01,MASA,0.3568
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-04-01,MASA,0.43460000000000004
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-04-01,MASA,0.6658000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-04-01,MASA,0.5052
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-04-01,MASA,0.4335
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-04-01,MASA,0.41850000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-04-01,MASA,0.37520000000000003
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-05-01,MASA,0.5754
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-05-01,MASA,0.3133
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-05-01,MASA,0.3022
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-05-01,MASA,0.25880000000000003
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-05-01,MASA,-0.18730000000000002
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-05-01,MASA,0.3533
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-05-01,MASA,0.5412
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-05-01,MASA,0.2721
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-05-01,MASA,0.4786
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-05-01,MASA,0.5426
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-05-01,MASA,0.6062000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-05-01,MASA,0.5932000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-05-01,MASA,0.3861
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-05-01,MASA,0.3637
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-05-01,MASA,0.4355
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-06-01,MASA,0.4435
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-06-01,MASA,0.5939
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-06-01,MASA,0.29510000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-06-01,MASA,0.23770000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-06-01,MASA,0.0838
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-06-01,MASA,0.32930000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-06-01,MASA,0.5473
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-06-01,MASA,0.2243
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-06-01,MASA,0.31930000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-06-01,MASA,0.5951000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-06-01,MASA,0.6072000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-06-01,MASA,0.5689000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-06-01,MASA,0.4748
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-06-01,MASA,0.3698
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-06-01,MASA,0.5645
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-07-01,MASA,0.47100000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-07-01,MASA,0.7598
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-07-01,MASA,0.3135
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-07-01,MASA,0.2351
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-07-01,MASA,0.0838
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-07-01,MASA,0.5852
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-07-01,MASA,0.7536
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-07-01,MASA,0.1842
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-07-01,MASA,0.3291
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-07-01,MASA,0.6159
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-07-01,MASA,0.5870000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-07-01,MASA,0.6657000000000001
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-07-01,MASA,0.6512
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-07-01,MASA,0.5670000000000001
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-07-01,MASA,0.5447000000000001
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-08-01,MASA,0.43010000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-08-01,MASA,0.5784
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-08-01,MASA,0.2748
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-08-01,MASA,0.2184
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-08-01,MASA,-0.1369
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-08-01,MASA,0.6827000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-08-01,MASA,0.7485
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-08-01,MASA,0.193
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-08-01,MASA,0.3166
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-08-01,MASA,0.4741
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-08-01,MASA,0.5321
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-08-01,MASA,0.6185
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-08-01,MASA,0.5043
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-08-01,MASA,0.5839
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-08-01,MASA,0.4912
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-09-01,MASA,0.3342
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-09-01,MASA,0.5126000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-09-01,MASA,0.26880000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-09-01,MASA,0.193
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-09-01,MASA,-0.0497
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-09-01,MASA,0.5778
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-09-01,MASA,0.5573
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-09-01,MASA,0.1698
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-09-01,MASA,0.2495
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-09-01,MASA,0.542
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-09-01,MASA,0.4994
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-09-01,MASA,0.5792
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-09-01,MASA,0.38330000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-09-01,MASA,0.4127
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-09-01,MASA,0.4176
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-10-01,MASA,0.30720000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-10-01,MASA,0.47890000000000005
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-10-01,MASA,0.2852
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-10-01,MASA,0.18730000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-10-01,MASA,0.013000000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-10-01,MASA,0.4486
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-10-01,MASA,0.5244
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-10-01,MASA,0.1733
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-10-01,MASA,0.25930000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-10-01,MASA,0.5638000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-10-01,MASA,0.43820000000000003
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-10-01,MASA,0.5541
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-10-01,MASA,0.4181
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-10-01,MASA,0.384
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-10-01,MASA,0.4161
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-11-01,MASA,0.3126
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-11-01,MASA,0.4676
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-11-01,MASA,0.28290000000000004
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-11-01,MASA,0.1608
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-11-01,MASA,-0.024800000000000003
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-11-01,MASA,0.32480000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-11-01,MASA,0.447
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-11-01,MASA,0.166
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-11-01,MASA,0.2474
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-11-01,MASA,0.5429
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-11-01,MASA,0.35450000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-11-01,MASA,0.5222
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-11-01,MASA,0.4712
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-11-01,MASA,0.4177
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-11-01,MASA,0.229
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2004-12-01,MASA,0.324
Mazandaran,23.7,99309,36.48,52.47,Amol,2004-12-01,MASA,0.39440000000000003
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2004-12-01,MASA,0.2325
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2004-12-01,MASA,0.1373
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2004-12-01,MASA,-0.12250000000000001
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2004-12-01,MASA,0.30160000000000003
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2004-12-01,MASA,0.3798
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2004-12-01,MASA,0.1723
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2004-12-01,MASA,0.3025
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2004-12-01,MASA,0.4293
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2004-12-01,MASA,0.30360000000000004
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2004-12-01,MASA,0.44670000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2004-12-01,MASA,0.4334
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2004-12-01,MASA,0.44580000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2004-12-01,MASA,0.2041
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-01-01,MASA,-0.0187
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-01-01,MASA,0.3835
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-01-01,MASA,0.2109
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-01-01,MASA,0.0332
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-01-01,MASA,-0.032
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-01-01,MASA,0.2768
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-01-01,MASA,0.3433
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-01-01,MASA,-0.0304
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-01-01,MASA,0.0004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-01-01,MASA,0.3896
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-01-01,MASA,0.3577
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-01-01,MASA,0.4324
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-01-01,MASA,0.41050000000000003
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-01-01,MASA,0.38830000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-01-01,MASA,-0.034800000000000005
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-02-01,MASA,0.19590000000000002
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-02-01,MASA,0.3723
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-02-01,MASA,0.2157
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-02-01,MASA,0.112
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-02-01,MASA,0.17
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-02-01,MASA,0.3195
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-02-01,MASA,0.32280000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-02-01,MASA,0.1484
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-02-01,MASA,0.18380000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-02-01,MASA,0.3569
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-02-01,MASA,0.3492
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-02-01,MASA,0.4224
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-02-01,MASA,0.39580000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-02-01,MASA,0.36010000000000003
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-02-01,MASA,0.1298
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-03-01,MASA,0.2283
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-03-01,MASA,0.3645
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-03-01,MASA,0.2662
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-03-01,MASA,0.126
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-03-01,MASA,0.17
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-03-01,MASA,0.44670000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-03-01,MASA,0.3418
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-03-01,MASA,0.1757
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-03-01,MASA,0.19790000000000002
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-03-01,MASA,0.36360000000000003
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-03-01,MASA,0.3806
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-03-01,MASA,0.41500000000000004
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-03-01,MASA,0.41600000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-03-01,MASA,0.4007
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-03-01,MASA,0.16590000000000002
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-04-01,MASA,0.43560000000000004
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-04-01,MASA,0.3501
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-04-01,MASA,0.256
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-04-01,MASA,0.1764
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-04-01,MASA,0.225
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-04-01,MASA,0.49410000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-04-01,MASA,0.4202
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-04-01,MASA,0.26730000000000004
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-04-01,MASA,0.3265
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-04-01,MASA,0.3587
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-04-01,MASA,0.5526
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-04-01,MASA,0.4489
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-04-01,MASA,0.41750000000000004
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-04-01,MASA,0.4349
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-04-01,MASA,0.37820000000000004
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-05-01,MASA,0.5484
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-05-01,MASA,0.279
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-05-01,MASA,0.34450000000000003
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-05-01,MASA,0.21050000000000002
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-05-01,MASA,0.069
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-05-01,MASA,0.40740000000000004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-05-01,MASA,0.48560000000000003
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-05-01,MASA,0.34850000000000003
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-05-01,MASA,0.41100000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-05-01,MASA,0.4662
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-05-01,MASA,0.7324
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-05-01,MASA,0.6481
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-05-01,MASA,0.3665
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-05-01,MASA,0.41540000000000005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-05-01,MASA,0.5117
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-06-01,MASA,0.47400000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-06-01,MASA,0.6955
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-06-01,MASA,0.3135
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-06-01,MASA,0.2467
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-06-01,MASA,0.0975
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-06-01,MASA,0.2913
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-06-01,MASA,0.5688
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-06-01,MASA,0.3694
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-06-01,MASA,0.33430000000000004
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-06-01,MASA,0.5866
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-06-01,MASA,0.6002000000000001
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-06-01,MASA,0.6461
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-06-01,MASA,0.4748
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-06-01,MASA,0.3175
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-06-01,MASA,0.5212
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-07-01,MASA,0.4615
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-07-01,MASA,0.7077
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-07-01,MASA,0.3247
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-07-01,MASA,0.2457
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-07-01,MASA,0.135
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-07-01,MASA,0.5562
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-07-01,MASA,0.6926
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-07-01,MASA,0.2258
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-07-01,MASA,0.2934
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-07-01,MASA,0.6703
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-07-01,MASA,0.5812
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-07-01,MASA,0.6388
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-07-01,MASA,0.6143000000000001
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-07-01,MASA,0.47900000000000004
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-07-01,MASA,0.4635
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-08-01,MASA,0.4025
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-08-01,MASA,0.7061000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-08-01,MASA,0.2937
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-08-01,MASA,0.2016
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-08-01,MASA,0.039900000000000005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-08-01,MASA,0.6009
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-08-01,MASA,0.6017
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-08-01,MASA,0.1889
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2005-08-01,MASA,0.27340000000000003
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2005-08-01,MASA,0.5618000000000001
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2005-08-01,MASA,0.5842
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2005-08-01,MASA,0.5595
Mazandaran,23.0,40759,36.54,53.0,Sari,2005-08-01,MASA,0.554
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2005-08-01,MASA,0.5295
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2005-08-01,MASA,0.3814
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2005-09-01,MASA,0.42660000000000003
Mazandaran,23.7,99309,36.48,52.47,Amol,2005-09-01,MASA,0.5185000000000001
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2005-09-01,MASA,0.271
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2005-09-01,MASA,0.1922
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2005-09-01,MASA,0.0634
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2005-09-01,MASA,0.5134000000000001
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2005-09-01,MASA,0.5829
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2005-09-01,MASA,0.17980000000000002
