Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,TRMM
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-10-01,MASA,12.871354132890701
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-10-01,MASA,49.97187030315399
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-10-01,MASA,15.089544922113419
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-10-01,MASA,55.404281973838806
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-10-01,MASA,73.96377646923065
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-10-01,MASA,18.93896198272705
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-10-01,MASA,125.38781833648682
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-10-01,MASA,50.71754032373428
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-10-01,MASA,39.661234349012375
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-10-01,MASA,46.33261102437973
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-11-01,MASA,56.09613239765167
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-11-01,MASA,91.74386501312256
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-11-01,MASA,86.48222923278809
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-11-01,MASA,127.15810060501099
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-11-01,MASA,50.62317609786987
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-11-01,MASA,42.73332417011261
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-11-01,MASA,101.48471474647522
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-11-01,MASA,43.9447358250618
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-11-01,MASA,130.65165638923645
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-11-01,MASA,141.21168494224548
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-11-01,MASA,44.72274273633957
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-11-01,MASA,106.32404208183289
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-11-01,MASA,80.6804609298706
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-11-01,MASA,68.17665159702301
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-11-01,MASA,153.6660611629486
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2016-12-01,MASA,42.12018710374832
Mazandaran,23.7,99309,36.48,52.47,Amol,2016-12-01,MASA,56.79075515270233
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2016-12-01,MASA,42.9961895942688
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2016-12-01,MASA,63.87167966365814
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2016-12-01,MASA,33.748800963163376
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2016-12-01,MASA,30.987176656723022
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2016-12-01,MASA,58.86208355426788
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2016-12-01,MASA,33.32444715499878
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2016-12-01,MASA,62.22048944234848
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2016-12-01,MASA,70.05490547418594
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2016-12-01,MASA,39.69536402821541
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2016-12-01,MASA,87.25080925226212
Mazandaran,23.0,40759,36.54,53.0,Sari,2016-12-01,MASA,39.31102958321571
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2016-12-01,MASA,37.65112817287445
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2016-12-01,MASA,73.82371562719345
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-01-01,MASA,43.733007073402405
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-01-01,MASA,55.3105126619339
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-01-01,MASA,54.58298009634018
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-01-01,MASA,33.922162771224976
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-01-01,MASA,33.877520352602005
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-01-01,MASA,32.3105151951313
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-01-01,MASA,51.87476760149002
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-01-01,MASA,34.19618135690689
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-01-01,MASA,33.98452690243721
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-01-01,MASA,37.56128069758415
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-01-01,MASA,35.93409821391106
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-01-01,MASA,45.210780054330826
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-01-01,MASA,48.537437081336975
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-01-01,MASA,42.58121493458748
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-01-01,MASA,30.53416156768799
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-02-01,MASA,55.15009903907776
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-02-01,MASA,73.04663515090942
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-02-01,MASA,68.46925234794617
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-02-01,MASA,59.02038288116455
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-02-01,MASA,39.511417508125305
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-02-01,MASA,46.91288781166077
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-02-01,MASA,73.88182783126831
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-02-01,MASA,49.73605155944824
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-02-01,MASA,66.33084225654602
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-02-01,MASA,75.4977593421936
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-02-01,MASA,51.43227195739746
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-02-01,MASA,95.81448268890381
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-02-01,MASA,63.94892692565918
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-02-01,MASA,55.88175630569458
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-02-01,MASA,64.2489538192749
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-03-01,MASA,32.52226942777634
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-03-01,MASA,34.804988980293274
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-03-01,MASA,29.99533724784851
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-03-01,MASA,61.524204075336456
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-03-01,MASA,21.219938188791275
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-03-01,MASA,27.472002625465393
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-03-01,MASA,37.07171908020973
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-03-01,MASA,32.199905544519424
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-03-01,MASA,44.270958334207535
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-03-01,MASA,47.94973808526993
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-03-01,MASA,35.46458923816681
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-03-01,MASA,61.11066788434982
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-03-01,MASA,28.85640263557434
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-03-01,MASA,36.11041733622551
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-03-01,MASA,80.27541679143906
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-04-01,MASA,57.84904181957245
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-04-01,MASA,76.1276525259018
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-04-01,MASA,62.37039864063263
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-04-01,MASA,96.75416707992554
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-04-01,MASA,42.24647641181946
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-04-01,MASA,50.48171103000641
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-04-01,MASA,83.33037614822388
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-04-01,MASA,58.2354998588562
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-04-01,MASA,94.11416530609131
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-04-01,MASA,98.17163944244385
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-04-01,MASA,69.02287781238556
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-04-01,MASA,94.65106844902039
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-04-01,MASA,53.77627372741699
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-04-01,MASA,49.439860582351685
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-04-01,MASA,94.86916422843933
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-05-01,MASA,19.820004656910896
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-05-01,MASA,22.76282335817814
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-05-01,MASA,17.46634143590927
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-05-01,MASA,42.19252073764801
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-05-01,MASA,10.401587918400764
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-05-01,MASA,14.369578868150711
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-05-01,MASA,22.475347191095352
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-05-01,MASA,21.804781034588814
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-05-01,MASA,28.41119796037674
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-05-01,MASA,28.400094866752625
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-05-01,MASA,18.432957753539085
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-05-01,MASA,31.740937024354935
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-05-01,MASA,16.713696643710136
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-05-01,MASA,14.892923712730408
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-05-01,MASA,39.4646075963974
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-06-01,MASA,8.113415390253067
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-06-01,MASA,12.831525653600693
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-06-01,MASA,12.698175609111786
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-06-01,MASA,14.08229872584343
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-06-01,MASA,4.968664459884167
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-06-01,MASA,3.3791062608361244
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-06-01,MASA,12.692702561616898
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-06-01,MASA,5.29516875743866
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-06-01,MASA,9.5498476177454
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-06-01,MASA,12.178379595279694
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-06-01,MASA,6.395052149891853
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-06-01,MASA,20.693422257900238
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-06-01,MASA,10.749277845025063
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-06-01,MASA,8.956298902630806
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-06-01,MASA,9.595997035503387
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-07-01,MASA,6.990767307579517
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-07-01,MASA,5.478447172790766
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-07-01,MASA,6.142340317368507
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-07-01,MASA,13.523667812347412
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-07-01,MASA,4.433252424001694
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-07-01,MASA,5.180922165513039
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-07-01,MASA,9.343654476106167
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-07-01,MASA,5.907125741243362
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-07-01,MASA,7.58621920645237
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-07-01,MASA,7.89217858761549
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-07-01,MASA,7.095562107861042
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-07-01,MASA,6.908055357635021
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-07-01,MASA,5.626367971301079
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-07-01,MASA,6.284389100968838
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-07-01,MASA,11.051045447587967
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-08-01,MASA,1.2312040468677878
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-08-01,MASA,1.2236655978485942
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-08-01,MASA,1.5835371538996696
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-08-01,MASA,0.6474892487749457
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-08-01,MASA,0.24888271372765303
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-08-01,MASA,0.0
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-08-01,MASA,0.3073609094135463
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-08-01,MASA,0.0
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-08-01,MASA,0.19341574888676405
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-08-01,MASA,0.0
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-08-01,MASA,0.0
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-08-01,MASA,0.3332438834477216
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-08-01,MASA,0.22670196904800832
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-08-01,MASA,0.13486778642982244
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-08-01,MASA,0.7106937426142395
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-09-01,MASA,47.392879128456116
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-09-01,MASA,60.28753995895386
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-09-01,MASA,55.2189964056015
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-09-01,MASA,57.81312704086304
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-09-01,MASA,116.73365235328674
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-09-01,MASA,48.01881015300751
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-09-01,MASA,66.35114550590515
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-09-01,MASA,68.11294913291931
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-09-01,MASA,77.30845212936401
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-09-01,MASA,96.72454476356506
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-09-01,MASA,50.22282958030701
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-09-01,MASA,117.35239505767822
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-09-01,MASA,59.64420676231384
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-09-01,MASA,68.44272136688232
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-09-01,MASA,64.57278728485107
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-10-01,MASA,92.51419115066528
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-10-01,MASA,93.6368397474289
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-10-01,MASA,94.14162862300873
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-10-01,MASA,155.1432445049286
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-10-01,MASA,61.50925952196121
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-10-01,MASA,79.33037334680557
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-10-01,MASA,104.71076488494873
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-10-01,MASA,60.452924609184265
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-10-01,MASA,123.47350752353668
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-10-01,MASA,149.1374409198761
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-10-01,MASA,74.13654237985611
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-10-01,MASA,178.50061690807343
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-10-01,MASA,81.3379157781601
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-10-01,MASA,70.7096997499466
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-10-01,MASA,131.23251342773438
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-11-01,MASA,39.646503925323486
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-11-01,MASA,59.75768566131592
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-11-01,MASA,66.10875964164734
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-11-01,MASA,59.026429653167725
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-11-01,MASA,49.664313197135925
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-11-01,MASA,36.052856147289276
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-11-01,MASA,49.64414834976196
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-11-01,MASA,32.95480281114578
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-11-01,MASA,33.29720824956894
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-11-01,MASA,28.116395473480225
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-11-01,MASA,30.380260348320007
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-11-01,MASA,8.329549804329872
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-11-01,MASA,57.12512969970703
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-11-01,MASA,48.71695160865784
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-11-01,MASA,29.644098579883575
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2017-12-01,MASA,17.899711310863495
Mazandaran,23.7,99309,36.48,52.47,Amol,2017-12-01,MASA,28.52088189125061
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2017-12-01,MASA,26.308223247528076
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2017-12-01,MASA,30.957101851701736
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2017-12-01,MASA,15.354121997952461
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2017-12-01,MASA,13.964591726660728
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2017-12-01,MASA,31.429296523332596
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2017-12-01,MASA,16.73191724717617
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2017-12-01,MASA,35.46461972594261
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2017-12-01,MASA,36.69278374314308
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2017-12-01,MASA,16.67148493230343
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2017-12-01,MASA,36.72287517786026
Mazandaran,23.0,40759,36.54,53.0,Sari,2017-12-01,MASA,23.89662355184555
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2017-12-01,MASA,22.914200708270073
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2017-12-01,MASA,39.452977895736694
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-01-01,MASA,88.41709417104721
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-01-01,MASA,127.70857000350952
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-01-01,MASA,113.10062384605408
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-01-01,MASA,101.99024641513824
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-01-01,MASA,60.44056874513626
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-01-01,MASA,60.46479821205139
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-01-01,MASA,128.49921226501465
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-01-01,MASA,67.25613874197006
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-01-01,MASA,125.70754086971283
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-01-01,MASA,127.79136371612549
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-01-01,MASA,76.9414399266243
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-01-01,MASA,122.79459464550018
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-01-01,MASA,99.84535932540894
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-01-01,MASA,86.27630352973938
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-01-01,MASA,99.24935102462769
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-02-01,MASA,30.678773760795593
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-02-01,MASA,29.288445711135864
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-02-01,MASA,32.23961555957794
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-02-01,MASA,38.0031920671463
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-02-01,MASA,31.037748098373413
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-02-01,MASA,25.03146743774414
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-02-01,MASA,28.106700539588928
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-02-01,MASA,28.877500891685486
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-02-01,MASA,31.199752807617188
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-02-01,MASA,32.723944902420044
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-02-01,MASA,26.59315538406372
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-02-01,MASA,72.82979607582092
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-02-01,MASA,31.964850425720215
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-02-01,MASA,31.39229643344879
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-02-01,MASA,41.38696110248566
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-03-01,MASA,20.439779564738274
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-03-01,MASA,27.14695304632187
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-03-01,MASA,21.114917501807213
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-03-01,MASA,32.153106808662415
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-03-01,MASA,18.612480863928795
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-03-01,MASA,20.82369965314865
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-03-01,MASA,28.463332056999207
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-03-01,MASA,21.096530601382256
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-03-01,MASA,33.444291830062866
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-03-01,MASA,33.11096066236496
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-03-01,MASA,17.103132247924805
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-03-01,MASA,36.38315266370773
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-03-01,MASA,19.360113188624382
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-03-01,MASA,20.126753255724907
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-03-01,MASA,40.07534149289131
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-04-01,MASA,41.01609081029892
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-04-01,MASA,50.10821342468262
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-04-01,MASA,33.97800922393799
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-04-01,MASA,89.55063879489899
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-04-01,MASA,36.86389982700348
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-04-01,MASA,39.44096624851227
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-04-01,MASA,56.09985530376434
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-04-01,MASA,41.51401609182358
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-04-01,MASA,85.33229649066925
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-04-01,MASA,78.78840923309326
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-04-01,MASA,38.93970429897308
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-04-01,MASA,62.75007605552673
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-04-01,MASA,33.13118755817413
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-04-01,MASA,35.64516305923462
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-04-01,MASA,92.4852705001831
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-05-01,MASA,23.52243599295616
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-05-01,MASA,22.319126442074776
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-05-01,MASA,18.639943420886993
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-05-01,MASA,45.75113707780838
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-05-01,MASA,12.533624410629272
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-05-01,MASA,22.41794702410698
