Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,TerraClimate
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-10-01,MASA,32
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-10-01,MASA,143
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-10-01,MASA,14
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-10-01,MASA,29
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-10-01,MASA,200
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-10-01,MASA,37
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-10-01,MASA,220
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-10-01,MASA,77
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-10-01,MASA,66
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-10-01,MASA,19
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-11-01,MASA,27
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-11-01,MASA,119
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-11-01,MASA,140
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-11-01,MASA,12
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-11-01,MASA,95
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-11-01,MASA,84
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-11-01,MASA,105
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-11-01,MASA,31
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-11-01,MASA,23
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-11-01,MASA,111
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-11-01,MASA,52
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-11-01,MASA,65
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-11-01,MASA,110
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-11-01,MASA,108
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-11-01,MASA,12
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1981-12-01,MASA,16
Mazandaran,23.7,99309,36.48,52.47,Amol,1981-12-01,MASA,58
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1981-12-01,MASA,58
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1981-12-01,MASA,12
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1981-12-01,MASA,32
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1981-12-01,MASA,29
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1981-12-01,MASA,60
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1981-12-01,MASA,15
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1981-12-01,MASA,20
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1981-12-01,MASA,79
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1981-12-01,MASA,24
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1981-12-01,MASA,66
Mazandaran,23.0,40759,36.54,53.0,Sari,1981-12-01,MASA,43
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1981-12-01,MASA,38
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1981-12-01,MASA,16
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-01-01,MASA,44
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-01-01,MASA,132
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-01-01,MASA,135
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-01-01,MASA,35
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-01-01,MASA,66
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-01-01,MASA,55
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-01-01,MASA,135
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-01-01,MASA,33
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-01-01,MASA,54
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-01-01,MASA,160
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-01-01,MASA,60
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-01-01,MASA,132
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-01-01,MASA,96
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-01-01,MASA,84
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-01-01,MASA,41
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-02-01,MASA,46
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-02-01,MASA,113
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-02-01,MASA,111
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-02-01,MASA,50
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-02-01,MASA,62
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-02-01,MASA,62
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-02-01,MASA,124
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-02-01,MASA,41
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-02-01,MASA,67
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-02-01,MASA,178
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-02-01,MASA,58
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-02-01,MASA,172
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-02-01,MASA,85
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-02-01,MASA,75
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-02-01,MASA,63
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-03-01,MASA,37
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-03-01,MASA,60
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-03-01,MASA,60
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-03-01,MASA,42
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-03-01,MASA,42
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-03-01,MASA,43
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-03-01,MASA,65
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-03-01,MASA,34
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-03-01,MASA,50
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-03-01,MASA,86
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-03-01,MASA,39
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-03-01,MASA,89
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-03-01,MASA,50
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-03-01,MASA,47
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-03-01,MASA,53
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-04-01,MASA,12
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-04-01,MASA,12
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-04-01,MASA,10
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-04-01,MASA,15
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-04-01,MASA,7
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-04-01,MASA,9
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-04-01,MASA,14
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-04-01,MASA,10
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-04-01,MASA,15
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-04-01,MASA,19
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-04-01,MASA,11
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-04-01,MASA,23
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-04-01,MASA,9
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-04-01,MASA,9
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-04-01,MASA,18
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-05-01,MASA,36
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-05-01,MASA,35
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-05-01,MASA,32
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-05-01,MASA,36
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-05-01,MASA,25
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-05-01,MASA,32
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-05-01,MASA,45
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-05-01,MASA,35
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-05-01,MASA,37
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-05-01,MASA,57
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-05-01,MASA,34
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-05-01,MASA,59
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-05-01,MASA,32
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-05-01,MASA,31
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-05-01,MASA,39
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-06-01,MASA,17
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-06-01,MASA,28
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-06-01,MASA,9
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-06-01,MASA,14
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-06-01,MASA,10
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-06-01,MASA,30
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-06-01,MASA,44
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-06-01,MASA,16
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-06-01,MASA,20
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-06-01,MASA,40
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-06-01,MASA,21
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-06-01,MASA,51
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-06-01,MASA,13
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-06-01,MASA,6
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-06-01,MASA,17
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-07-01,MASA,4
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-07-01,MASA,8
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-07-01,MASA,3
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-07-01,MASA,2
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-07-01,MASA,3
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-07-01,MASA,8
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-07-01,MASA,8
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-07-01,MASA,4
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-07-01,MASA,3
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-07-01,MASA,2
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-07-01,MASA,5
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-07-01,MASA,9
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-07-01,MASA,5
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-07-01,MASA,2
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-07-01,MASA,2
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-08-01,MASA,4
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-08-01,MASA,22
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-08-01,MASA,9
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-08-01,MASA,2
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-08-01,MASA,6
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-08-01,MASA,15
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-08-01,MASA,27
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-08-01,MASA,5
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-08-01,MASA,5
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-08-01,MASA,21
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-08-01,MASA,9
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-08-01,MASA,28
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-08-01,MASA,11
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-08-01,MASA,4
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-08-01,MASA,2
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-09-01,MASA,4
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-09-01,MASA,43
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-09-01,MASA,38
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-09-01,MASA,2
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-09-01,MASA,14
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-09-01,MASA,12
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-09-01,MASA,55
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-09-01,MASA,3
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-09-01,MASA,8
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-09-01,MASA,95
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-09-01,MASA,9
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-09-01,MASA,121
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-09-01,MASA,23
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-09-01,MASA,18
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-09-01,MASA,4
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-10-01,MASA,94
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-10-01,MASA,396
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-10-01,MASA,328
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-10-01,MASA,47
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-10-01,MASA,136
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-10-01,MASA,120
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-10-01,MASA,438
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-10-01,MASA,63
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-10-01,MASA,92
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-10-01,MASA,519
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-10-01,MASA,169
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-10-01,MASA,573
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-10-01,MASA,249
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-10-01,MASA,202
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-10-01,MASA,66
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-11-01,MASA,62
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-11-01,MASA,265
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-11-01,MASA,258
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-11-01,MASA,39
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-11-01,MASA,123
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-11-01,MASA,102
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-11-01,MASA,279
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-11-01,MASA,51
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-11-01,MASA,71
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-11-01,MASA,336
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-11-01,MASA,108
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-11-01,MASA,273
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-11-01,MASA,187
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-11-01,MASA,161
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-11-01,MASA,50
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1982-12-01,MASA,23
Mazandaran,23.7,99309,36.48,52.47,Amol,1982-12-01,MASA,80
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1982-12-01,MASA,71
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1982-12-01,MASA,20
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1982-12-01,MASA,35
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1982-12-01,MASA,31
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1982-12-01,MASA,88
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1982-12-01,MASA,20
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1982-12-01,MASA,30
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1982-12-01,MASA,104
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1982-12-01,MASA,37
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1982-12-01,MASA,84
Mazandaran,23.0,40759,36.54,53.0,Sari,1982-12-01,MASA,55
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1982-12-01,MASA,47
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1982-12-01,MASA,26
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-01-01,MASA,45
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-01-01,MASA,116
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-01-01,MASA,119
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-01-01,MASA,27
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-01-01,MASA,72
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-01-01,MASA,64
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-01-01,MASA,109
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-01-01,MASA,39
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-01-01,MASA,40
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-01-01,MASA,109
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-01-01,MASA,66
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-01-01,MASA,81
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-01-01,MASA,97
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-01-01,MASA,87
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-01-01,MASA,28
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-02-01,MASA,12
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-02-01,MASA,23
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-02-01,MASA,22
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-02-01,MASA,9
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-02-01,MASA,15
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-02-01,MASA,15
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-02-01,MASA,23
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-02-01,MASA,11
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-02-01,MASA,11
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-02-01,MASA,23
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-02-01,MASA,15
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-02-01,MASA,18
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-02-01,MASA,19
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-02-01,MASA,18
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-02-01,MASA,9
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-03-01,MASA,30
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-03-01,MASA,50
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-03-01,MASA,50
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-03-01,MASA,35
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-03-01,MASA,31
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-03-01,MASA,29
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-03-01,MASA,54
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-03-01,MASA,25
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-03-01,MASA,42
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-03-01,MASA,70
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-03-01,MASA,31
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-03-01,MASA,71
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-03-01,MASA,39
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-03-01,MASA,37
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-03-01,MASA,43
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-04-01,MASA,19
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-04-01,MASA,20
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-04-01,MASA,17
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-04-01,MASA,24
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-04-01,MASA,12
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-04-01,MASA,15
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-04-01,MASA,24
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-04-01,MASA,16
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-04-01,MASA,25
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-04-01,MASA,31
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-04-01,MASA,18
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-04-01,MASA,34
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-04-01,MASA,17
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-04-01,MASA,16
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-04-01,MASA,29
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-05-01,MASA,34
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-05-01,MASA,28
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-05-01,MASA,25
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-05-01,MASA,29
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-05-01,MASA,21
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-05-01,MASA,29
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-05-01,MASA,36
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-05-01,MASA,35
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-05-01,MASA,29
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-05-01,MASA,42
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-05-01,MASA,33
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-05-01,MASA,48
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-05-01,MASA,27
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-05-01,MASA,25
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-05-01,MASA,32
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-06-01,MASA,17
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-06-01,MASA,26
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-06-01,MASA,8
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-06-01,MASA,12
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-06-01,MASA,6
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-06-01,MASA,21
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-06-01,MASA,39
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-06-01,MASA,15
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-06-01,MASA,17
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-06-01,MASA,34
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-06-01,MASA,22
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-06-01,MASA,55
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-06-01,MASA,13
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-06-01,MASA,6
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-06-01,MASA,15
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-07-01,MASA,1
Mazandaran,23.7,99309,36.48,52.47,Amol,1983-07-01,MASA,3
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,1983-07-01,MASA,1
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,1983-07-01,MASA,1
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,1983-07-01,MASA,1
Mazandaran,-10.0,99299,36.74,53.84,Galugah,1983-07-01,MASA,4
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,1983-07-01,MASA,3
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,1983-07-01,MASA,1
Mazandaran,1550.0,99348,36.39,51.73,Kojur,1983-07-01,MASA,1
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,1983-07-01,MASA,1
Mazandaran,610.0,99360,36.1,53.06,Polsefid,1983-07-01,MASA,2
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,1983-07-01,MASA,10
Mazandaran,23.0,40759,36.54,53.0,Sari,1983-07-01,MASA,1
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),1983-07-01,MASA,1
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,1983-07-01,MASA,2
Mazandaran,1805.0,99361,36.07,52.84,Alasht,1983-08-01,MASA,7
