Region,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,region_id,ERA5
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-08-01,MASA,105.23621282283102
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-08-01,MASA,79.57237503234182
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-08-01,MASA,55.96728167239462
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-08-01,MASA,64.55139360133444
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-09-01,MASA,99.06250996266053
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-09-01,MASA,85.98596615467713
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-09-01,MASA,42.19614727173493
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-09-01,MASA,125.43769938622162
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-09-01,MASA,23.30224973831818
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-09-01,MASA,31.302042433363653
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-09-01,MASA,190.70873422299073
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-09-01,MASA,48.60015971337006
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-09-01,MASA,173.6659632412021
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-09-01,MASA,173.01837367687867
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-09-01,MASA,67.55166513596222
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-09-01,MASA,161.510042974097
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-09-01,MASA,70.41133207951233
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-09-01,MASA,44.035397597891546
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-09-01,MASA,80.52534622822449
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-10-01,MASA,146.46110690286207
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-10-01,MASA,186.56971312215376
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-10-01,MASA,160.76538718392896
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-10-01,MASA,160.67940748384046
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-10-01,MASA,134.48221243073988
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-10-01,MASA,181.16451061418104
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-10-01,MASA,271.6759071414714
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-10-01,MASA,145.7952336137538
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-10-01,MASA,177.91237688710737
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-10-01,MASA,362.1318415467982
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-10-01,MASA,111.34011305024671
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-10-01,MASA,316.63445389916944
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-10-01,MASA,190.04950678994703
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-10-01,MASA,188.66138911893415
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-10-01,MASA,157.39532566716719
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-11-01,MASA,113.64982173652294
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-11-01,MASA,110.18872902602794
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-11-01,MASA,65.78212127895
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-11-01,MASA,84.62638304443004
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-11-01,MASA,54.868495919414784
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-11-01,MASA,64.04244051189067
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-11-01,MASA,187.17228517741802
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-11-01,MASA,55.83809957713726
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-11-01,MASA,145.70809052199962
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-11-01,MASA,246.64493546695354
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-11-01,MASA,96.14916787356975
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-11-01,MASA,390.97950504035595
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-11-01,MASA,67.72328064651134
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-11-01,MASA,50.222045638271595
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-11-01,MASA,79.52078328342083
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2018-12-01,MASA,71.94425941025884
Mazandaran,23.7,99309,36.48,52.47,Amol,2018-12-01,MASA,101.66157067334325
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2018-12-01,MASA,66.97393239056737
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2018-12-01,MASA,59.96944785630376
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2018-12-01,MASA,63.64039361989171
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2018-12-01,MASA,62.43623078381688
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2018-12-01,MASA,139.97005701577336
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2018-12-01,MASA,53.19765985524327
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2018-12-01,MASA,77.89122343575627
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2018-12-01,MASA,165.21608114754827
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2018-12-01,MASA,56.40006840741307
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2018-12-01,MASA,210.4127782634464
Mazandaran,23.0,40759,36.54,53.0,Sari,2018-12-01,MASA,66.24739647423894
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2018-12-01,MASA,61.135955458041735
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2018-12-01,MASA,61.10657036816747
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-01-01,MASA,97.67576063889649
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-01-01,MASA,89.70658983010438
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-01-01,MASA,77.62507106084016
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-01-01,MASA,93.91920770424989
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-01-01,MASA,99.54599047917512
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-01-01,MASA,118.03979183453706
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-01-01,MASA,98.81105030793336
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-01-01,MASA,122.87021185177949
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-01-01,MASA,86.03874350804475
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-01-01,MASA,110.15365029591706
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-01-01,MASA,103.26818133610871
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-01-01,MASA,106.98389018792298
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-01-01,MASA,104.65823615807679
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-01-01,MASA,110.20559574383881
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-01-01,MASA,135.82431281823304
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-02-01,MASA,84.8824703627642
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-02-01,MASA,113.13000559149344
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-02-01,MASA,92.80921756563743
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-02-01,MASA,63.55136870680411
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-02-01,MASA,86.36366068659385
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-02-01,MASA,90.65878629026969
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-02-01,MASA,134.23702358542045
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-02-01,MASA,90.06001293001731
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-02-01,MASA,78.06752859888633
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-02-01,MASA,145.64280449686606
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-02-01,MASA,84.60426568327506
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-02-01,MASA,169.87426816759665
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-02-01,MASA,103.82154821692069
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-02-01,MASA,93.45920621691306
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-02-01,MASA,62.25069104967673
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-03-01,MASA,168.42171669846806
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-03-01,MASA,148.74038220292363
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-03-01,MASA,91.13288045769963
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-03-01,MASA,136.43038392907414
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-03-01,MASA,143.22005332356724
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-03-01,MASA,194.48723019009861
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-03-01,MASA,192.99186886197361
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-03-01,MASA,194.4223207319382
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-03-01,MASA,160.88226557618412
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-03-01,MASA,170.34942031747136
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-03-01,MASA,175.57601750737462
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-03-01,MASA,197.06909478551182
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-03-01,MASA,153.3006143653992
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-03-01,MASA,155.02372504121098
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-03-01,MASA,128.6698144758347
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-04-01,MASA,186.67734371604183
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-04-01,MASA,87.1847938198016
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-04-01,MASA,39.872429837600976
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-04-01,MASA,122.58811997355679
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-04-01,MASA,89.55398904265621
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-04-01,MASA,132.1589569944308
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-04-01,MASA,148.48355161132076
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-04-01,MASA,125.46706901969173
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-04-01,MASA,182.32787357749203
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-04-01,MASA,122.41997527064541
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-04-01,MASA,162.4251376289294
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-04-01,MASA,143.29200195254543
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-04-01,MASA,84.5721434253619
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-04-01,MASA,81.08947383345821
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-04-01,MASA,128.42545615615109
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-05-01,MASA,104.04907933642349
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-05-01,MASA,53.03087107111892
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-05-01,MASA,6.229870237607571
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-05-01,MASA,129.3042527811714
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-05-01,MASA,7.949136413831326
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-05-01,MASA,38.23220006396255
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-05-01,MASA,124.21525291373214
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-05-01,MASA,74.20573405196151
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-05-01,MASA,126.73560551573715
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-05-01,MASA,37.29412726332626
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-05-01,MASA,101.41306392123184
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-05-01,MASA,37.84618548323593
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-05-01,MASA,45.17931512762985
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-05-01,MASA,28.375141538877102
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-05-01,MASA,97.6137148516365
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-06-01,MASA,97.9236875528322
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-06-01,MASA,33.16358373107775
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-06-01,MASA,6.581342672728141
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-06-01,MASA,126.94773719253405
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-06-01,MASA,3.7341330999360878
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-06-01,MASA,21.10863373222216
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-06-01,MASA,134.0104703659044
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-06-01,MASA,38.68246719779833
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-06-01,MASA,162.11802408637865
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-06-01,MASA,41.53961584510668
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-06-01,MASA,56.4718608612047
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-06-01,MASA,52.112347340010245
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-06-01,MASA,22.518432592772086
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-06-01,MASA,15.662110304258903
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-06-01,MASA,96.55029222907885
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-07-01,MASA,79.34208021710987
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-07-01,MASA,81.65190921376819
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-07-01,MASA,25.19066439221973
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-07-01,MASA,96.57466219018573
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-07-01,MASA,45.079929691063114
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-07-01,MASA,121.76029191564197
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-07-01,MASA,120.86859152864093
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-07-01,MASA,120.2779393012392
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-07-01,MASA,156.86592267106647
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-07-01,MASA,124.13811491082782
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-07-01,MASA,89.76766274522419
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-07-01,MASA,146.26326964448566
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-07-01,MASA,89.22643766950245
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-07-01,MASA,63.378004294143864
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-07-01,MASA,80.13675914357776
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-08-01,MASA,71.50846538342392
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-08-01,MASA,43.98856875695145
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-08-01,MASA,11.946348522080541
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-08-01,MASA,90.22903260983384
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-08-01,MASA,40.1778799036876
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-08-01,MASA,47.415075872315526
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-08-01,MASA,70.42968091763413
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-08-01,MASA,62.020329807175756
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-08-01,MASA,119.98589155472672
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-08-01,MASA,49.5772790650264
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-08-01,MASA,53.03209838665879
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-08-01,MASA,67.50123021401322
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-08-01,MASA,44.968633029832006
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-08-01,MASA,33.827705357445836
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-08-01,MASA,60.96756276883042
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-09-01,MASA,75.01655972754051
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-09-01,MASA,61.89003742491295
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-09-01,MASA,35.207943685403364
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-09-01,MASA,81.6853956059127
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-09-01,MASA,52.985282309403914
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-09-01,MASA,77.68272019182731
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-09-01,MASA,117.86195791517784
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-09-01,MASA,74.79769147192528
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-09-01,MASA,162.82616711412956
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-09-01,MASA,127.93038941179802
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-09-01,MASA,57.99397981916954
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-09-01,MASA,141.48418761049797
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-09-01,MASA,69.20500255381157
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-09-01,MASA,54.82502437387993
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-09-01,MASA,71.48704088484337
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-10-01,MASA,204.28058545214256
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-10-01,MASA,151.27031545263847
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-10-01,MASA,94.23370699507316
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-10-01,MASA,144.77808813673576
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-10-01,MASA,56.13225738627037
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-10-01,MASA,95.66907624823173
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-10-01,MASA,278.32244376761037
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-10-01,MASA,89.29574529749473
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-10-01,MASA,201.60163979155143
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-10-01,MASA,322.7310631714495
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-10-01,MASA,162.5116173468264
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-10-01,MASA,349.3137661657961
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-10-01,MASA,96.2903950653704
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-10-01,MASA,80.06197254282554
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-10-01,MASA,110.8877513847979
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-11-01,MASA,130.53053417498361
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-11-01,MASA,167.4275080233265
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-11-01,MASA,146.78743281656992
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-11-01,MASA,73.80729713732492
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-11-01,MASA,115.32054641539347
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-11-01,MASA,136.74483993345987
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-11-01,MASA,206.13169470125925
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-11-01,MASA,137.30492987925302
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-11-01,MASA,121.96497419173014
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-11-01,MASA,263.0373964577366
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-11-01,MASA,119.71413889223825
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-11-01,MASA,282.91341462427863
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-11-01,MASA,152.05608108336222
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-11-01,MASA,146.27656140620005
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-11-01,MASA,51.141453769748324
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2019-12-01,MASA,72.39501064417198
Mazandaran,23.7,99309,36.48,52.47,Amol,2019-12-01,MASA,103.86684423086479
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2019-12-01,MASA,45.50881569979026
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2019-12-01,MASA,69.91276031133964
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2019-12-01,MASA,34.92629414198234
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2019-12-01,MASA,54.15178721544578
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2019-12-01,MASA,161.01790850756004
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2019-12-01,MASA,48.86361842748954
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2019-12-01,MASA,98.06018953916862
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2019-12-01,MASA,173.19922035333946
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2019-12-01,MASA,64.05991201994254
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2019-12-01,MASA,237.62182777521446
Mazandaran,23.0,40759,36.54,53.0,Sari,2019-12-01,MASA,57.79710298178031
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2019-12-01,MASA,50.39630716440513
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2019-12-01,MASA,61.13903110620811
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-01-01,MASA,79.16391520357635
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-01-01,MASA,129.1336777672818
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-01-01,MASA,76.5976670250943
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-01-01,MASA,36.063662456040646
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-01-01,MASA,51.41126243925598
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-01-01,MASA,57.710415409570004
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-01-01,MASA,155.1637115941098
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-01-01,MASA,64.24946217394378
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-01-01,MASA,60.21249918795135
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-01-01,MASA,200.3791245684674
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-01-01,MASA,76.44573478556183
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-01-01,MASA,264.1926470265439
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-01-01,MASA,68.83435575819519
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-01-01,MASA,59.79547529078033
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-01-01,MASA,37.126428173547055
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-02-01,MASA,155.1251892095351
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-02-01,MASA,165.9362051730895
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-02-01,MASA,113.97692897374867
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-02-01,MASA,129.81625237519978
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-02-01,MASA,127.07110085542439
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-02-01,MASA,145.58342435415028
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-02-01,MASA,197.74464108999013
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-02-01,MASA,135.97673513944386
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-02-01,MASA,148.47202935273884
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-02-01,MASA,236.90808155591725
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-02-01,MASA,145.81947364862202
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-02-01,MASA,240.33677914197682
Mazandaran,23.0,40759,36.54,53.0,Sari,2020-02-01,MASA,134.73233916814564
Mazandaran,16.7,40788,36.64,53.2,Sari (Dasht-E-Naz Airport),2020-02-01,MASA,135.7436064725661
Mazandaran,1855.4,40735,36.23,51.3,Siahbisheh,2020-02-01,MASA,154.80438211019276
Mazandaran,1805.0,99361,36.07,52.84,Alasht,2020-03-01,MASA,117.8116782398142
Mazandaran,23.7,99309,36.48,52.47,Amol,2020-03-01,MASA,114.12469882678167
Mazandaran,-21.0,40736,36.7,52.64,Babolsar,2020-03-01,MASA,74.20188028525487
Mazandaran,2120.0,99357,36.2,51.8,Baladeh,2020-03-01,MASA,76.56527895640508
Mazandaran,-20.0,99306,36.86,53.39,Bandar-E-Amirabad,2020-03-01,MASA,70.75057763766424
Mazandaran,-10.0,99299,36.74,53.84,Galugah,2020-03-01,MASA,98.61638982009069
Mazandaran,14.7,40737,36.49,52.11,Gharakhil,2020-03-01,MASA,139.58851833056585
Mazandaran,1294.3,40760,36.25,53.55,Kiyasar,2020-03-01,MASA,119.78800434779302
Mazandaran,1550.0,99348,36.39,51.73,Kojur,2020-03-01,MASA,108.31358868788854
Mazandaran,-20.9,40734,36.66,51.47,Nowshahr,2020-03-01,MASA,124.55984790038244
Mazandaran,610.0,99360,36.1,53.06,Polsefid,2020-03-01,MASA,115.60870547007696
Mazandaran,-20.0,40732,36.9,50.68,Ramsar,2020-03-01,MASA,95.78205485057012
