system:index,Province,St_Ele,St_ID,St_Lat,St_Lon,St_Name,date,mean,precipitation_mm,.geo
200006_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-06,0.0652547754231314,65.2547754231314,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200006_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-06,0.13064533247383636,130.64533247383636,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200006_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-06,0.08051702155502838,80.51702155502838,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200006_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-06,0.07765206469925445,77.65206469925445,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200006_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-06,0.030613941687665402,30.613941687665402,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200006_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-06,0.10516749097736877,105.16749097736877,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200006_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-06,0.09521174206169647,95.21174206169647,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200006_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-06,0.057450754183850705,57.450754183850705,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200006_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-06,0.07382362856300873,73.82362856300873,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200006_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-06,0.03737741484077972,37.37741484077972,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200006_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-06,0.06050564124020141,60.50564124020141,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200006_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-06,0.09097459687622589,90.97459687622589,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200006_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-06,0.03559742643269104,35.59742643269104,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200006_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-06,0.07083524538906616,70.83524538906616,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200006_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2000-06,0.09450070335300964,94.50070335300964,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200006_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2000-06,0.05736782922180694,57.36782922180694,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200006_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2000-06,0.08964748455914062,89.64748455914062,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200006_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-06,0.0845603175345282,84.5603175345282,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200007_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-07,0.04607667893695222,46.07667893695222,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200007_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-07,0.015818172400468455,15.818172400468455,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200007_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-07,0.14364356667327272,143.64356667327272,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200007_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-07,0.013223090475076305,13.223090475076305,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200007_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-07,0.15317710608767854,153.17710608767854,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200007_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-07,0.04034634799289094,40.34634799289094,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200007_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-07,0.07007850081252442,70.07850081252442,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200007_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-07,0.07273877531813966,72.73877531813966,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200007_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-07,0.17626265556144105,176.26265556144105,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200007_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-07,0.05535983413981782,55.35983413981782,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200007_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-07,0.1058119919948517,105.8119919948517,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200007_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-07,0.021765196030610667,21.765196030610667,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200007_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-07,0.0728445288591324,72.8445288591324,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200007_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-07,0.03788309664058076,37.88309664058076,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200007_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-07,0.03124947220610963,31.24947220610963,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200007_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-07,0.010650539105409251,10.650539105409251,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200007_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-07,0.01711871594714509,17.11871594714509,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200007_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-07,0.016695359056466685,16.695359056466685,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200007_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-07,0.02647788197326051,26.47788197326051,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200007_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-07,0.019373887484544383,19.373887484544383,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200007_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-07,0.035698631113046275,35.698631113046275,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200007_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2000-07,0.04616176456736909,46.16176456736909,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200007_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2000-07,0.024442949598306285,24.442949598306285,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200007_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2000-07,0.0342971918039261,34.2971918039261,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200007_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-07,0.03601784378814088,36.01784378814088,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200008_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-08,0.14425514952037588,144.25514952037588,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200008_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-08,0.05668001190517202,56.68001190517202,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200008_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-08,0.17632174805495993,176.32174805495993,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200008_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-08,0.07981516734454885,79.81516734454885,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200008_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-08,0.25038618162963644,250.38618162963644,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200008_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-08,0.16094756440017477,160.94756440017477,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200008_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-08,0.23106350318286673,231.06350318286673,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200008_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-08,0.13538237229678884,135.38237229678884,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200008_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-08,0.3561498554119851,356.1498554119851,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200008_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-08,0.22206458762977377,222.06458762977377,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200008_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-08,0.10801698581073538,108.01698581073538,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200008_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-08,0.04448148921821371,44.48148921821371,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200008_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-08,0.11929744795654074,119.29744795654074,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200008_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-08,0.12305292800758139,123.05292800758139,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200008_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-08,0.10149324253890768,101.49324253890768,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200008_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-08,0.08843006507251516,88.43006507251516,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200008_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-08,0.04674221888873831,46.74221888873831,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200008_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-08,0.09504579321239248,95.04579321239248,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200008_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-08,0.1285831065544869,128.5831065544869,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200008_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-08,0.06685808614585653,66.85808614585653,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200008_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-08,0.09392573253009573,93.92573253009573,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200008_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2000-08,0.15309278980586782,153.09278980586782,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200008_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2000-08,0.06989907041881338,69.89907041881338,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200008_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2000-08,0.1694672437081124,169.4672437081124,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200008_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-08,0.1331384809384133,133.1384809384133,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200009_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-09,0.19448620916190862,194.48620916190862,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200009_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-09,0.10970389188113927,109.70389188113927,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200009_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-09,0.22833009899440526,228.33009899440526,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200009_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-09,0.14781461001220464,147.81461001220464,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
200009_00000000000000000004,Mazandaran,14.7,40737,36.487,52.108,Gharakhil,2000-09,0.43617250860515355,436.17250860515355,"{""type"":""Point"",""coordinates"":[52.10799810361887,36.48700014801676]}"
200009_00000000000000000005,Mazandaran,1294.3,40760,36.248,53.546,Kiyasar,2000-09,0.16894728780570745,168.94728780570745,"{""type"":""Point"",""coordinates"":[53.54600022504147,36.24800124975417]}"
200009_00000000000000000006,Mazandaran,1805.0,99361,36.071,52.843,Alasht,2000-09,0.3297786200124335,329.7786200124335,"{""type"":""Point"",""coordinates"":[52.84300064846047,36.07100169253869]}"
200009_00000000000000000007,Mazandaran,23.7,99309,36.479,52.468,Amol,2000-09,0.20801604629340886,208.01604629340886,"{""type"":""Point"",""coordinates"":[52.46799916806776,36.479000520726885]}"
200009_00000000000000000008,Mazandaran,1550.0,99348,36.39,51.729,Kojur,2000-09,0.4474699431735587,447.4699431735587,"{""type"":""Point"",""coordinates"":[51.729001268682296,36.390001322801155]}"
200009_00000000000000000009,Mazandaran,610.0,99360,36.104,53.062,Polsefid,2000-09,0.2980186277705741,298.0186277705741,"{""type"":""Point"",""coordinates"":[53.06200047849835,36.103999040334195]}"
200009_0000000000000000000a,Mazandaran,1855.4,40735,36.231,51.303,Siahbisheh,2000-09,0.12429455757919072,124.29455757919072,"{""type"":""Point"",""coordinates"":[51.303001049541336,36.23099869743738]}"
200009_0000000000000000000b,Mazandaran,-21.0,40736,36.699,52.643,Babolsar,2000-09,0.12710072935405492,127.10072935405492,"{""type"":""Point"",""coordinates"":[52.6430010480113,36.69899918940074]}"
200009_0000000000000000000c,Mazandaran,-20.9,40734,36.661,51.466,Nowshahr,2000-09,0.2883600527125907,288.3600527125907,"{""type"":""Point"",""coordinates"":[51.465999029448994,36.66099873022328]}"
200009_0000000000000000000d,Mazandaran,-20.0,40732,36.905,50.684,Ramsar,2000-09,0.2721544289666724,272.1544289666724,"{""type"":""Point"",""coordinates"":[50.684002018605135,36.90500073986783]}"
200009_0000000000000000000e,Mazandaran,16.7,40788,36.64,53.195,Sari (dasht-e-naz airport),2000-09,0.14803942383113622,148.03942383113622,"{""type"":""Point"",""coordinates"":[53.195002085619485,36.6400008233626]}"
200009_0000000000000000000f,Gilan,-23.6,40718,37.48,49.458,Bandar-e-anzali,2000-09,0.2010928177911353,201.0928177911353,"{""type"":""Point"",""coordinates"":[49.45799893856652,37.48000182070969]}"
200009_00000000000000000010,Gilan,1581.4,40805,36.708,49.802,Jirandeh,2000-09,0.06549812198463201,65.49812198463201,"{""type"":""Point"",""coordinates"":[49.80200074843565,36.70800211442765]}"
200009_00000000000000000011,Gilan,-22.0,99268,37.417,49.883,Kiyashahr,2000-09,0.18917019010368108,189.17019010368108,"{""type"":""Point"",""coordinates"":[49.883000319071506,37.41699918192554]}"
200009_00000000000000000012,Gilan,34.2,99276,37.194,50.016,Lahijan,2000-09,0.20563320160690068,205.63320160690068,"{""type"":""Point"",""coordinates"":[50.01600192619263,37.193999538242714]}"
200009_00000000000000000013,Gilan,338.3,40720,36.729,49.41,Manjil,2000-09,0.08998047650638341,89.98047650638341,"{""type"":""Point"",""coordinates"":[49.41000117482722,36.72900002128832]}"
200009_00000000000000000014,Gilan,1081.0,99281,37.15,48.983,Masuleh,2000-09,0.15703981459918737,157.03981459918737,"{""type"":""Point"",""coordinates"":[48.9830021170503,37.15000158814836]}"
200009_00000000000000000015,Gilan,24.8,99272,37.203,49.645,Rasht (agricultulal),2000-09,0.2551682674962592,255.1682674962592,"{""type"":""Point"",""coordinates"":[49.645000259444885,37.20299800416857]}"
200009_00000000000000000016,Gilan,-21.1,40709,38.365,48.855,Astara,2000-09,0.2588533395606589,258.8533395606589,"{""type"":""Point"",""coordinates"":[48.85499916221009,38.36499960678709]}"
200009_00000000000000000017,Gilan,7.0,99249,37.839,48.897,Talesh,2000-09,0.40499638856235265,404.99638856235265,"{""type"":""Point"",""coordinates"":[48.89699943503249,37.838999587421554]}"
200009_00000000000000000018,Gilan,-8.6,40719,37.323,49.624,Rasht,2000-09,0.2404817873317313,240.4817873317313,"{""type"":""Point"",""coordinates"":[49.62399789348315,37.32300133171889]}"
200010_00000000000000000000,Mazandaran,23.0,40759,36.536,52.998,Sari,2000-10,0.10004335837714962,100.04335837714962,"{""type"":""Point"",""coordinates"":[52.997999001078234,36.53600120949307]}"
200010_00000000000000000001,Mazandaran,-20.0,99306,36.856,53.386,Bandar-e-amirabad,2000-10,0.08658835487716487,86.58835487716487,"{""type"":""Point"",""coordinates"":[53.38599876104172,36.85599967839152]}"
200010_00000000000000000002,Mazandaran,2120.0,99357,36.198,51.801,Baladeh,2000-10,0.12843571799152187,128.43571799152187,"{""type"":""Point"",""coordinates"":[51.80099791429122,36.198001349641885]}"
200010_00000000000000000003,Mazandaran,-10.0,99299,36.738,53.837,Galugah,2000-10,0.09548647897594265,95.48647897594265,"{""type"":""Point"",""coordinates"":[53.83700115978934,36.73799848721418]}"
