date,St_ID,MOD16A2GF,Region,St_Ele,St_Lat,St_Lon,St_Name,region_id
2021-08-29,99309,59.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-08-29,99348,60.6,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-08-29,99357,65.2,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-08-29,99360,55.0,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-08-29,99361,66.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-09-06,40732,42.900000000000006,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-09-06,40734,47.900000000000006,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-09-06,40735,58.300000000000004,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-09-06,40736,59.400000000000006,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-09-06,40737,47.2,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-09-06,40759,54.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-09-06,40760,55.5,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-09-06,40788,56.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-09-06,99299,52.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-09-06,99306,60.800000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-09-06,99309,50.300000000000004,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-09-06,99348,52.400000000000006,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-09-06,99357,56.2,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-09-06,99360,52.2,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-09-06,99361,56.7,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-09-14,40732,43.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-09-14,40734,48.800000000000004,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-09-14,40735,60.6,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-09-14,40736,55.2,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-09-14,40737,45.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-09-14,40759,49.300000000000004,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-09-14,40760,57.400000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-09-14,40788,50.300000000000004,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-09-14,99299,48.6,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-09-14,99306,54.300000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-09-14,99309,46.800000000000004,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-09-14,99348,50.6,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-09-14,99357,61.6,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-09-14,99360,51.2,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-09-14,99361,59.800000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-09-22,40732,41.0,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-09-22,40734,40.800000000000004,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-09-22,40735,52.7,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-09-22,40736,49.0,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-09-22,40737,40.7,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-09-22,40759,47.1,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-09-22,40760,52.6,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-09-22,40788,47.6,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-09-22,99299,45.7,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-09-22,99306,50.1,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-09-22,99309,40.900000000000006,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-09-22,99348,45.7,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-09-22,99357,51.7,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-09-22,99360,46.2,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-09-22,99361,52.300000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-09-30,40732,27.6,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-09-30,40734,27.700000000000003,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-09-30,40735,41.1,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-09-30,40736,37.6,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-09-30,40737,28.8,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-09-30,40759,34.1,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-09-30,40760,35.300000000000004,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-09-30,40788,34.9,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-09-30,99299,33.9,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-09-30,99306,40.800000000000004,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-09-30,99309,29.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-09-30,99348,31.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-09-30,99357,37.6,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-09-30,99360,32.5,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-09-30,99361,34.300000000000004,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-10-08,40732,28.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-10-08,40734,28.400000000000002,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-10-08,40735,37.7,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-10-08,40736,37.7,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-10-08,40737,27.900000000000002,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-10-08,40759,37.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-10-08,40760,40.7,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-10-08,40788,36.2,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-10-08,99299,36.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-10-08,99306,40.2,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-10-08,99309,28.700000000000003,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-10-08,99348,31.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-10-08,99357,36.4,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-10-08,99360,34.1,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-10-08,99361,38.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-10-16,40732,26.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-10-16,40734,27.5,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-10-16,40735,35.800000000000004,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-10-16,40736,36.6,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-10-16,40737,27.400000000000002,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-10-16,40759,37.2,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-10-16,40760,38.400000000000006,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-10-16,40788,35.4,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-10-16,99299,37.0,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-10-16,99306,38.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-10-16,99309,29.8,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-10-16,99348,32.0,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-10-16,99357,34.0,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-10-16,99360,32.9,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-10-16,99361,36.5,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-10-24,40732,19.6,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-10-24,40734,18.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-10-24,40735,25.6,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-10-24,40736,28.200000000000003,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-10-24,40737,21.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-10-24,40759,30.5,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-10-24,40760,32.7,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-10-24,40788,30.1,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-10-24,99299,30.0,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-10-24,99306,31.0,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-10-24,99309,24.400000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-10-24,99348,22.3,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-10-24,99357,24.900000000000002,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-10-24,99360,28.900000000000002,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-10-24,99361,28.8,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-11-01,40732,18.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-11-01,40734,16.400000000000002,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-11-01,40735,17.6,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-11-01,40736,26.400000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-11-01,40737,19.5,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-11-01,40759,24.700000000000003,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-11-01,40760,23.700000000000003,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-11-01,40788,22.5,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-11-01,99299,23.200000000000003,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-11-01,99306,26.900000000000002,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-11-01,99309,20.900000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-11-01,99348,20.200000000000003,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-11-01,99357,17.900000000000002,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-11-01,99360,19.700000000000003,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-11-01,99361,20.5,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-11-09,40732,14.9,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-11-09,40734,13.3,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-11-09,40735,17.400000000000002,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-11-09,40736,20.700000000000003,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-11-09,40737,15.8,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-11-09,40759,22.6,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-11-09,40760,23.5,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-11-09,40788,20.3,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-11-09,99299,20.1,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-11-09,99306,21.3,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-11-09,99309,18.8,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-11-09,99348,17.1,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-11-09,99357,17.900000000000002,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-11-09,99360,20.8,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-11-09,99361,20.3,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-11-17,40732,18.3,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-11-17,40734,17.2,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-11-17,40735,18.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-11-17,40736,28.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-11-17,40737,21.6,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-11-17,40759,30.6,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-11-17,40760,27.8,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-11-17,40788,26.400000000000002,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-11-17,99299,26.200000000000003,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-11-17,99306,27.400000000000002,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-11-17,99309,25.900000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-11-17,99348,23.8,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-11-17,99357,18.5,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-11-17,99360,23.6,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-11-17,99361,21.700000000000003,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-11-25,40732,19.1,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-11-25,40734,20.900000000000002,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-11-25,40735,22.5,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-11-25,40736,29.1,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-11-25,40737,22.900000000000002,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-11-25,40759,29.0,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-11-25,40760,28.900000000000002,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-11-25,40788,24.700000000000003,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-11-25,99299,25.8,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-11-25,99306,28.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-11-25,99309,26.200000000000003,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-11-25,99348,28.3,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-11-25,99357,23.700000000000003,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-11-25,99360,25.5,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-11-25,99361,24.400000000000002,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-12-03,40732,21.700000000000003,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-12-03,40734,19.900000000000002,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-12-03,40735,22.0,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-12-03,40736,26.900000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-12-03,40737,23.700000000000003,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-12-03,40759,27.8,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-12-03,40760,26.5,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-12-03,40788,23.6,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-12-03,99299,22.700000000000003,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-12-03,99306,23.8,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-12-03,99309,25.8,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-12-03,99348,26.400000000000002,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-12-03,99357,22.700000000000003,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-12-03,99360,23.200000000000003,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-12-03,99361,23.200000000000003,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-12-11,40732,15.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-12-11,40734,15.9,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-12-11,40735,18.6,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-12-11,40736,23.8,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-12-11,40737,19.400000000000002,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-12-11,40759,24.5,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-12-11,40760,22.900000000000002,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-12-11,40788,21.0,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-12-11,99299,20.6,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-12-11,99306,22.1,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-12-11,99309,22.400000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-12-11,99348,20.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-12-11,99357,19.3,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-12-11,99360,20.1,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-12-11,99361,20.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-12-19,40732,16.1,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-12-19,40734,12.9,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-12-19,40735,11.8,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-12-19,40736,21.8,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-12-19,40737,17.5,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-12-19,40759,21.5,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-12-19,40760,19.700000000000003,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-12-19,40788,18.900000000000002,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-12-19,99299,17.8,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-12-19,99306,19.8,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-12-19,99309,21.1,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-12-19,99348,17.5,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-12-19,99357,13.200000000000001,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-12-19,99360,17.8,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-12-19,99361,16.0,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2021-12-27,40732,11.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2021-12-27,40734,11.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2021-12-27,40735,11.100000000000001,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2021-12-27,40736,17.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2021-12-27,40737,14.4,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2021-12-27,40759,18.1,Mazandaran,23.0,36.54,53.0,Sari,MASA
2021-12-27,40760,14.9,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2021-12-27,40788,15.600000000000001,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2021-12-27,99299,14.5,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2021-12-27,99306,16.7,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2021-12-27,99309,16.900000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2021-12-27,99348,14.9,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2021-12-27,99357,10.700000000000001,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2021-12-27,99360,13.600000000000001,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2021-12-27,99361,12.600000000000001,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2022-01-01,40732,17.5,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2022-01-01,40734,15.200000000000001,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2022-01-01,40735,17.400000000000002,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2022-01-01,40736,23.8,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2022-01-01,40737,21.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2022-01-01,40759,23.400000000000002,Mazandaran,23.0,36.54,53.0,Sari,MASA
2022-01-01,40760,20.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2022-01-01,40788,20.400000000000002,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2022-01-01,99299,18.0,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2022-01-01,99306,22.0,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2022-01-01,99309,23.900000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2022-01-01,99348,21.3,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2022-01-01,99357,15.8,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2022-01-01,99360,17.5,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2022-01-01,99361,16.3,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2022-01-09,40732,16.7,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2022-01-09,40734,15.8,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2022-01-09,40735,15.700000000000001,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2022-01-09,40736,24.5,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2022-01-09,40737,20.700000000000003,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2022-01-09,40759,24.900000000000002,Mazandaran,23.0,36.54,53.0,Sari,MASA
2022-01-09,40760,26.5,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2022-01-09,40788,21.700000000000003,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2022-01-09,99299,20.400000000000002,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2022-01-09,99306,22.1,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2022-01-09,99309,24.400000000000002,Mazandaran,23.7,36.48,52.47,Amol,MASA
2022-01-09,99348,20.6,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2022-01-09,99357,15.600000000000001,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2022-01-09,99360,21.900000000000002,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2022-01-09,99361,19.8,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2022-01-17,40732,17.400000000000002,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2022-01-17,40734,16.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2022-01-17,40735,14.3,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2022-01-17,40736,24.900000000000002,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2022-01-17,40737,20.700000000000003,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2022-01-17,40759,22.200000000000003,Mazandaran,23.0,36.54,53.0,Sari,MASA
2022-01-17,40760,24.3,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2022-01-17,40788,19.400000000000002,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2022-01-17,99299,18.6,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2022-01-17,99306,22.8,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2022-01-17,99309,24.5,Mazandaran,23.7,36.48,52.47,Amol,MASA
2022-01-17,99348,19.8,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2022-01-17,99357,15.4,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2022-01-17,99360,20.900000000000002,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2022-01-17,99361,16.400000000000002,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2022-01-25,40732,19.200000000000003,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2022-01-25,40734,17.0,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2022-01-25,40735,13.700000000000001,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2022-01-25,40736,26.3,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2022-01-25,40737,22.0,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2022-01-25,40759,25.8,Mazandaran,23.0,36.54,53.0,Sari,MASA
2022-01-25,40760,20.1,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2022-01-25,40788,23.5,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2022-01-25,99299,21.200000000000003,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2022-01-25,99306,25.5,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2022-01-25,99309,26.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
2022-01-25,99348,22.700000000000003,Mazandaran,1550.0,36.39,51.73,Kojur,MASA
2022-01-25,99357,18.7,Mazandaran,2120.0,36.2,51.8,Baladeh,MASA
2022-01-25,99360,19.400000000000002,Mazandaran,610.0,36.1,53.06,Polsefid,MASA
2022-01-25,99361,14.600000000000001,Mazandaran,1805.0,36.07,52.84,Alasht,MASA
2022-02-02,40732,24.900000000000002,Mazandaran,-20.0,36.9,50.68,Ramsar,MASA
2022-02-02,40734,22.700000000000003,Mazandaran,-20.9,36.66,51.47,Nowshahr,MASA
2022-02-02,40735,19.700000000000003,Mazandaran,1855.4,36.23,51.3,Siahbisheh,MASA
2022-02-02,40736,31.700000000000003,Mazandaran,-21.0,36.7,52.64,Babolsar,MASA
2022-02-02,40737,28.1,Mazandaran,14.7,36.49,52.11,Gharakhil,MASA
2022-02-02,40759,28.3,Mazandaran,23.0,36.54,53.0,Sari,MASA
2022-02-02,40760,22.3,Mazandaran,1294.3,36.25,53.55,Kiyasar,MASA
2022-02-02,40788,26.5,Mazandaran,16.7,36.64,53.2,Sari (Dasht-E-Naz Airport),MASA
2022-02-02,99299,22.3,Mazandaran,-10.0,36.74,53.84,Galugah,MASA
2022-02-02,99306,29.700000000000003,Mazandaran,-20.0,36.86,53.39,Bandar-E-Amirabad,MASA
2022-02-02,99309,30.6,Mazandaran,23.7,36.48,52.47,Amol,MASA
